samplename	original_varname	acc_varname	groupid	count	percentage	notes
Di_Rita_a11	ALNUS	Alnus	TRSH	2	0.9478673	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Di_Rita_a11	CASTANEA	Castanea sativa	TRSH	3	1.4218009	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	CORYLUS	Corylus	TRSH	1	0.47393365	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Di_Rita_a11	CUPRESSACEAE	Cupressaceae undiff.	TRSH	2	0.9478673	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	EPHEDRA FRAGILIS type	Ephedra fragilis-type	TRSH	1	0.47393365	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	ERICACEAE	Ericales (tetrad)	DWAR	1	0.47393365	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	JUGLANS	Juglans	TRSH	1	0.47393365	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Di_Rita_a11	OLEA	Olea europaea	TRSH	4	1.8957346	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	OSTRYA/CARPINUS ORIENTALIS	Ostrya/Carpinus orientalis	TRSH	1	0.47393365	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	PINUS	Pinus	TRSH	7	3.3175355	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Di_Rita_a11	PISTACIA	Pistacia	TRSH	1	0.47393365	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	QUERCUS SUBER/CERRIS	Quercus cerris-type	TRSH	1	0.47393365	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	QUERCUS ILEX type	Quercus ilex-type	TRSH	5	2.3696682	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	QUERCUS ROBUR type	Quercus robur-type	TRSH	3	1.4218009	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	ROSACEAE	Rosaceae	TRSH	1	0.47393365	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Di_Rita_a11	ULMUS	Ulmus/Zelkova	TRSH	3	1.4218009	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Di_Rita_a11	VITIS	Vitis	TRSH	2	0.9478673	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Di_Rita_a11	APIACEAE	Apiaceae	HERB	6	2.8436019	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Di_Rita_a11	ARTEMISIA	Artemisia	HERB	2	0.9478673	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Di_Rita_a11	ASTEROIDEAE	Asteraceae subf. Asteroideae	HERB	46	21.800948	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Di_Rita_a11	CICHORIOIDEAE	Asteraceae subf. Cichorioideae	HERB	18	8.5308057	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Di_Rita_a11	BRASSICACEAE	Brassicaceae	HERB	24	11.374408	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Di_Rita_a11	CANNABACEAE	Cannabaceae/Urticaceae	HERB	5	2.3696682	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	CENTAUREA	Centaurea	HERB	2	0.9478673	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	cereal type	Cerealia-type	HERB	4	1.8957346	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	CHENOPODIACEAE/AMARANTHACEAE	Chenopodiaceae/Amaranthaceae	HERB	4	1.8957346	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	CYPERACEAE/JUNCACEAE	Cyperaceae	HERB	5	2.3696682	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Di_Rita_a11	FABACEAE	Fabaceae	HERB	7	3.3175355	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Di_Rita_a11	PLANTAGO	Plantago	HERB	9	4.2654028	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Di_Rita_a11	POACEAE	Poaceae	HERB	25	11.848341	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Di_Rita_a11	POLYGONUM BISTORTA type	Polygonum bistorta-type	HERB	6	2.8436019	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	RUMEX	Rumex/Oxyria	HERB	1	0.47393365	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	THALICTRUM type	Thalictrum	HERB	4	1.8957346	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Di_Rita_a11	ZEA MAIS	Zea mays	HERB	1	0.47393365	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	HYMENOPHYLLUM	Hymenophyllum	VACR	1	0.47393365	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	Trilete spores	Trilete spore(s)	VACR	2	0.9478673	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	PSEUDOSCHIZAEA	Pseudoschizaea	ALGA	5	2.3696682	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	TYPHA LATIFOLIA	Typha latifolia	HELO	1	0.47393365	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	Indeterminable grains	Indeterminable: unknown	INUN	16		GroupID taken from POLNET. Only one taxon matched that acc_varname.
Di_Rita_a11	GLOMUS	Glomus	FUNG	4		GroupID taken from POLNET. Only one taxon matched that acc_varname.
