samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Mitchell_a18	12	139	12	Betula	Betula	TRSH
Mitchell_a18	3645	40	3645	Calluna	Calluna vulgaris	DWAR
Mitchell_a18	3868	1	3868	Cyperaceae	Cyperaceae	AQUA
Mitchell_a18	2794	1	2600	Erica tetralix	Erica tetralix-type	DWAR
Mitchell_a18	192	1	42	Fagus	Fagus	TRSH
Mitchell_a18	3968	2	146	Filicales undiff.	Monolete fern spores	VACR
Mitchell_a18	190	8	190	Fraxinus	Fraxinus	TRSH
Mitchell_a18	1601	80	80	Gramineae	Poaceae	HERB
Mitchell_a18	4031	6	4031	Hedera	Hedera	LIAN
Mitchell_a18	4066	3	4066	Hymenophyllum tunbrigense	Hymenophyllum tunbrigense	VACR
Mitchell_a18	435	121	55	Ilex	Ilex	TRSH
Mitchell_a18	4072	4	998	Indeterminable: broken	Indeterminable: broken	INUN
Mitchell_a18	4073	1	999	Indeterminable: concealed	Indeterminable: concealed	INUN
Mitchell_a18	4075	1	1925	Indeterminable: crumpled	Indeterminable: crumpled	INUN
Mitchell_a18	4076	8	4076	Indeterminable: deteriorated	Indeterminable: deteriorated	INUN
Mitchell_a18	58	1	58	Juniperus	Juniperus communis-type	TRSH
Mitchell_a18	75	5	75	Pinus	Pinus	TRSH
Mitchell_a18	60	3	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Mitchell_a18	666	1	214	Polypodium	Polypodium	VACR
Mitchell_a18	431	2	180	Pteridium	Pteridium aquilinum	VACR
Mitchell_a18	472	1	92	Rosaceae undiff.	Rosaceae	TRSH
Mitchell_a18	99	3	99	Salix	Salix	TRSH
Mitchell_a18	107	1	107	Sorbus	Sorbus-type	TRSH
Mitchell_a18	144	1	144	Sphagnum	Sphagnum	BRYO
Mitchell_a18	198	3	111	Taxus	Taxus baccata	TRSH
Mitchell_a18	4725	3	4725	Vaccinium	Vaccinium	DWAR
Mitchell_a18	5	5	5	Alnus	Alnus	TRSH
Mitchell_a18	154	2	154	Ulmus	Ulmus/Zelkova	TRSH
Mitchell_a18	189	298	189	Quercus	Quercus	TRSH
Mitchell_a18	201	15	31	Corylus	Corylus	TRSH
Mitchell_a18	1398	1	96	Rumex acetosella-type	Rumex acetosella	HERB
Mitchell_a18	4067	7	4067	Hymenophyllum wilsonii	Hymenophyllum wilsonii	VACR
Mitchell_a18	4712	1	4712	Umbilicus	Umbilicus-type	HERB
