samplename	original_varname	acc_varname	groupid	count	percentage
Tonkov_t2	Abies	Abies	TRSH	117	18.37
Tonkov_t2	Betula	Betula	TRSH	8	1.26
Tonkov_t2	Carpinus betulus	Carpinus betulus	TRSH	4	0.63
Tonkov_t2	Corylus	Corylus	TRSH	6	0.94
Tonkov_t2	Fagus	Fagus	TRSH	11	1.73
Tonkov_t2	Fraxinus excelsior	Fraxinus excelsior-type	TRSH	2	0.31
Tonkov_t2	Juniperus	Juniperus communis-type	TRSH	8	1.26
Tonkov_t2	Picea	Picea	TRSH	146	22.92
Tonkov_t2	Pinus peuce	Pinus cembra-type	TRSH	54	8.48
Tonkov_t2	Pinus diploxylon-type	Pinus sylvestris-type	TRSH	192	30.14
Tonkov_t2	Quercus robur-type	Quercus robur-type	TRSH	8	1.26
Tonkov_t2	Sorbus	Sorbus-type	TRSH	2	0.31
Tonkov_t2	Xanthium-type	Ambrosia/Xanthium	HERB	2	0.31
Tonkov_t2	Apiaceae	Apiaceae	HERB	3	0.47
Tonkov_t2	Artemisia	Artemisia	HERB	11	1.73
Tonkov_t2	Cirsium-type	Asteraceae subf. Carduoideae	HERB	2	0.31
Tonkov_t2	Cichoriaceae	Asteraceae subf. Cichorioideae	HERB	7	1.1
Tonkov_t2	Brassicaceae	Brassicaceae	HERB	2	0.31
Tonkov_t2	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	11	1.73
Tonkov_t2	Humulus/Cannabis-type	Humulus/Cannabis	HERB	2	0.31
Tonkov_t2	Hypericum	Hypericum	HERB	1	0.16
Tonkov_t2	Achillea-type	Matricaria-type	HERB	5	0.78
Tonkov_t2	Poaceae	Poaceae	HERB	21	3.3
Tonkov_t2	Ranunculus-type	Ranunculus-type	HERB	2	0.31
Tonkov_t2	Galium-type	Rubiaceae	HERB	2	0.31
Tonkov_t2	Rumex	Rumex/Oxyria	HERB	3	0.47
Tonkov_t2	Trifolium	Trifolium-type	HERB	3	0.47
Tonkov_t2	Dryopteris-type	Dryopteris-type	VACR	1	0.16
Tonkov_t2	Polypodiaceae	Monolete fern spores	VACR	1	0.16
