samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a438	Abies	Abies	TRSH	10.36	10.361036	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a438	Alnus	Alnus	TRSH	0.58	0.58005801	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a438	Betula	Betula	TRSH	12.95	12.951295	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a438	Corylus	Corylus	TRSH	0.86	0.86008601	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a438	Picea	Picea	TRSH	23.02	23.022302	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a438	Pinus	Pinus	TRSH	45.61	45.614561	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a438	Quercus deciduous	Quercus robur-type	TRSH	1.15	1.150115	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a438	Salix	Salix	TRSH	0.14	0.140014	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a438	Tilia	Tilia	TRSH	3.45	3.450345	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a438	Ulmus	Ulmus/Zelkova	TRSH	1.87	1.870187	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
