samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a496	Abies	Abies	TRSH	2.84	2.84	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a496	Alnus	Alnus	TRSH	3.62	3.62	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a496	Betula	Betula	TRSH	26.1	26.1	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a496	Corylus	Corylus	TRSH	0.78	0.78	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a496	Juglans	Juglans	TRSH	6.2	6.2	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a496	Picea	Picea	TRSH	10.85	10.85	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a496	Pinus	Pinus	TRSH	38.24	38.24	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a496	Quercus deciduous	Quercus robur-type	TRSH	6.46	6.46	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a496	Tilia	Tilia	TRSH	3.1	3.1	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a496	Ulmus	Ulmus/Zelkova	TRSH	1.81	1.81	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
