samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Stivrins_a2	5	64	5	Alnus	Alnus	TRSH
Stivrins_a2	7	8	7	Artemisia	Artemisia	HERB
Stivrins_a2	12	150	12	Betula	Betula	TRSH
Stivrins_a2	24	7	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Stivrins_a2	126	33	126	Picea	Picea	TRSH
Stivrins_a2	134	2	134	Asteraceae	Asteraceae	HERB
Stivrins_a2	190	1	190	Fraxinus	Fraxinus	TRSH
Stivrins_a2	201	2	31	Corylus	Corylus	TRSH
Stivrins_a2	75	144	75	Pinus	Pinus	TRSH
Stivrins_a2	80	8	80	Poaceae	Poaceae	HERB
Stivrins_a2	99	2	99	Salix	Salix	TRSH
Stivrins_a2	138	1	138	Polygonaceae	Polygonaceae	HERB
Stivrins_a2	144	5	144	Sphagnum	Sphagnum	BRYO
Stivrins_a2	146	1	146	Polypodiaceae	Monolete fern spores	VACR
Stivrins_a2	187	1	187	Tilia	Tilia	TRSH
Stivrins_a2	189	1	189	Quercus	Quercus	TRSH
Stivrins_a2	652	1	652	Urtica	Urtica	HERB
Stivrins_a2	724	1	270	Plantago	Plantago	HERB
