samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a307	Abies	Abies	TRSH	5.85	5.85	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a307	Alnus	Alnus	TRSH	9.53	9.53	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a307	Betula	Betula	TRSH	18.42	18.42	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a307	Corylus	Corylus	TRSH	0.87	0.87	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a307	Ericaceae	Ericales (tetrad)	DWAR	0.43	0.43	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a307	Larix	Larix/Pseudotsuga	TRSH	2.82	2.82	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a307	Picea	Picea	TRSH	48.97	48.97	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a307	Pinus	Pinus	TRSH	11.81	11.81	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a307	Salix	Salix	TRSH	0.22	0.22	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a307	Ulmus	Ulmus/Zelkova	TRSH	1.08	1.08	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
