samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a601	Abies	Abies	TRSH	2.99	2.989701	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a601	Alnus	Alnus	TRSH	2.99	2.989701	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a601	Betula	Betula	TRSH	17.31	17.308269	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a601	Larix	Larix/Pseudotsuga	TRSH	0.3	0.29997	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a601	Picea	Picea	TRSH	8.06	8.0591941	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a601	Pinus	Pinus	TRSH	63.58	63.573643	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a601	Quercus deciduous	Quercus robur-type	TRSH	3.28	3.279672	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a601	Salix	Salix	TRSH	0.9	0.89991001	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a601	Tilia	Tilia	TRSH	0.3	0.29997	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a601	Ulmus	Ulmus/Zelkova	TRSH	0.3	0.29997	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
