samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Matthias_b39	75	224	75	Pinus	Pinus	TRSH
Matthias_b39	189	117	189	Quercus	Quercus	TRSH
Matthias_b39	5	101	5	Alnus	Alnus	TRSH
Matthias_b39	12	158	12	Betula	Betula	TRSH
Matthias_b39	16	28	16	Carpinus	Carpinus betulus	TRSH
Matthias_b39	201	7	31	Corylus	Corylus	TRSH
Matthias_b39	1406	2	153	Tilia cordata	Tilia cordata-type	TRSH
Matthias_b39	99	3	99	Salix	Salix	TRSH
Matthias_b39	126	5	126	Picea	Picea	TRSH
Matthias_b39	154	4	154	Ulmus	Ulmus/Zelkova	TRSH
Matthias_b39	81	2	81	Populus	Populus	TRSH
Matthias_b39	560	3	321	Abies	Abies	TRSH
Matthias_b39	3006	3	490	Sorbus-group	Rosaceae (non-operculate)	TRSH
Matthias_b39	57	1	57	Juglans	Juglans	TRSH
Matthias_b39	441	1	19	Castanea	Castanea sativa	TRSH
Matthias_b39	571	1	70	Ostrya	Ostrya/Carpinus orientalis	TRSH
Matthias_b39	33	11	33	Cyperaceae	Cyperaceae	HERB
Matthias_b39	80	58	80	Poaceae	Poaceae	HERB
Matthias_b39	812	7	423	Zea mays	Zea mays	HERB
Matthias_b39	801	24	256	Secale	Secale cereale	HERB
Matthias_b39	949	7	258	Hordeum-type	Hordeum-type	HERB
Matthias_b39	1215	3	1111	Avena-type	Avena-type	HERB
Matthias_b39	652	4	652	Urtica	Urtica	HERB
Matthias_b39	1061	2	763	Cannabaceae	Cannabaceae	TRSH
Matthias_b39	13	2	13	Brassicaceae	Brassicaceae	HERB
Matthias_b39	60	4	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Matthias_b39	7	9	7	Artemisia	Artemisia	HERB
Matthias_b39	634	5	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Matthias_b39	2582	12	95	Rumex acetosella-type	Rumex acetosa-type	HERB
Matthias_b39	24	8	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Matthias_b39	6	2	6	Apiaceae	Apiaceae	HERB
Matthias_b39	581	1	457	Calluna	Calluna vulgaris	TRSH
Matthias_b39	630	1	87	Ranunculus acris-type	Ranunculus acris-type	HERB
Matthias_b39	192	243	42	Fagus	Fagus	TRSH
Matthias_b39	1233	15	1199	Triticum-type	Triticum-type	HERB
Matthias_b39	2338	1	2338	Lobelia dortmanna	Lobelia dortmanna	HELO
Matthias_b39	2542	1	89	Rhamnus-type	Rhamnus-type	TRSH
Matthias_b39	2960	1	270	Plantago undifferentiated	Plantago	HERB
Matthias_b39	3010	1	2215	Plantago albicans	Plantago albicans	HERB
