samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a354	Abies	Abies	TRSH	0.4	0.4	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a354	Betula	Betula	TRSH	5.54	5.54	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a354	Carpinus	Carpinus betulus	TRSH	0.2	0.2	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a354	Corylus	Corylus	TRSH	1.19	1.19	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a354	Fraxinus	Fraxinus	TRSH	0.2	0.2	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a354	Picea	Picea	TRSH	0.99	0.99	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a354	Pinus	Pinus	TRSH	21.78	21.78	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a354	Quercus deciduous	Quercus robur-type	TRSH	67.52	67.52	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a354	Tilia	Tilia	TRSH	1.78	1.78	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a354	Ulmus	Ulmus/Zelkova	TRSH	0.4	0.4	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
