samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a313	Abies	Abies	TRSH	12.83	12.828717	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a313	Alnus	Alnus	TRSH	13.82	13.818618	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a313	Betula	Betula	TRSH	24.67	24.667533	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a313	Juglans	Juglans	TRSH	0.33	0.329967	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a313	Larix	Larix/Pseudotsuga	TRSH	0.33	0.329967	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a313	Picea	Picea	TRSH	30.59	30.586941	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a313	Pinus	Pinus	TRSH	11.51	11.508849	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a313	Quercus deciduous	Quercus robur-type	TRSH	1.32	1.319868	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a313	Salix	Salix	TRSH	3.95	3.949605	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a313	Ulmus	Ulmus/Zelkova	TRSH	0.66	0.65993401	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
