	samplename	var_	count	acc_var_	original_varname	acc_varname	groupid	groupname	higher_groupid	included_in_percent_sum	make_percent	higher_groupname	group_order	sums	percentage
0	Ejarque_a8	1	1	1	Abies	Abies	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	588	0.17006803
1	Ejarque_a8	5	6	5	Betula	Betula	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	588	1.0204082
2	Ejarque_a8	470	1	470	Calluna vulgaris	Calluna vulgaris	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	588	0.17006803
3	Ejarque_a8	85	19	85	Juniperus	Juniperus communis-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	588	3.2312925
4	Ejarque_a8	95	1	95	Olea europaea	Olea europaea	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	588	0.17006803
5	Ejarque_a8	19	185	19	Pinus	Pinus	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	588	31.462585
6	Ejarque_a8	1062	10	22	Quercus ilex-type	Quercus ilex-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	588	1.7006803
7	Ejarque_a8	21	3	21	Quercus deciduous	Quercus robur-type	TRSH	Trees & Shrubs	TRSH	True	True	Trees & Shrubs	0	588	0.51020408
8	Ejarque_a8	36	87	36	Apiaceae	Apiaceae	HERB	Herbs	HERB	True	True	Herbs	5	588	14.795918
9	Ejarque_a8	460	21	53	Cichorioideae	Asteraceae subf. Cichorioideae	HERB	Herbs	HERB	True	True	Herbs	5	588	3.5714286
10	Ejarque_a8	42	2	42	Brassicaceae	Brassicaceae	HERB	Herbs	HERB	True	True	Herbs	5	588	0.34013605
11	Ejarque_a8	157	3	157	Campanulaceae	Campanulaceae	HERB	Herbs	HERB	True	True	Herbs	5	588	0.51020408
12	Ejarque_a8	46	3	46	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	Herbs	HERB	True	True	Herbs	5	588	0.51020408
13	Ejarque_a8	52	15	52	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	Herbs	HERB	True	True	Herbs	5	588	2.5510204
14	Ejarque_a8	2636	11	1252	Cichorium intybus-type	Crepis-type	HERB	Herbs	HERB	True	True	Herbs	5	588	1.8707483
15	Ejarque_a8	61	4	61	Cyperaceae	Cyperaceae	HERB	Herbs	HERB	True	True	Herbs	5	588	0.68027211
16	Ejarque_a8	3548	1	3548	Galium-type	Galium-type	HERB	Herbs	HERB	True	True	Herbs	5	588	0.17006803
17	Ejarque_a8	1083	1	92	Mentha-type	Mentha-type	HERB	Herbs	HERB	True	True	Herbs	5	588	0.17006803
18	Ejarque_a8	3809	6	3809	Paronychia-type	Paronychia-type	HERB	Herbs	HERB	True	True	Herbs	5	588	1.0204082
19	Ejarque_a8	735	1	286	Plantago	Plantago	HERB	Herbs	HERB	True	True	Herbs	5	588	0.17006803
20	Ejarque_a8	2810	1	58	Plantago coronopus-type	Plantago coronopus-type	HERB	Herbs	HERB	True	True	Herbs	5	588	0.17006803
21	Ejarque_a8	1085	2	87	Plantago lanceolata-type	Plantago lanceolata-type	HERB	Herbs	HERB	True	True	Herbs	5	588	0.34013605
22	Ejarque_a8	3876	1	3876	Plantago major/P. media	Plantago major/P. media	HERB	Herbs	HERB	True	True	Herbs	5	588	0.17006803
23	Ejarque_a8	106	196	106	Poaceae	Poaceae	HERB	Herbs	HERB	True	True	Herbs	5	588	33.333333
24	Ejarque_a8	137	5	137	Thalictrum	Thalictrum	HERB	Herbs	HERB	True	True	Herbs	5	588	0.85034014
25	Ejarque_a8	164	1	164	Lycopodium	Lycopodium	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	588	0.17006803
26	Ejarque_a8	885	1	205	Selaginella selaginoides	Selaginella selaginoides	VACR	Vascular cryptogams (Pteridophytes)	VACR	True	True	Ferns	6	588	0.17006803
27	Ejarque_a8	1108	12	197	Varia	Indeterminable: unknown	INUN	Indeterminables and unknowns	INUN	False	False	Indeterminables and unknowns	16	588	
28	Ejarque_a8	2119	13100	1303	Lycopodium (grains/tablet)	Lycopodium (spores/tablet)	NOPO	Nonpollen	NOPO	False	False	Nonpollen	30	588	
29	Ejarque_a8	3717	4	1305	Lycopodium tablets (number)	Lycopodium tablets (number)	NOPO	Nonpollen	NOPO	False	False	Nonpollen	30	588	
30	Ejarque_a8	4095	9	4095	Sample dry mass (g)	Sample dry mass (g)	NOPO	Nonpollen	NOPO	False	False	Nonpollen	30	588	
