samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Panajiotidis_b12	75	474	75	Pinus	Pinus	TRSH
Panajiotidis_b12	5	1	5	Alnus	Alnus	TRSH
Panajiotidis_b12	192	2	42	Fagus	Fagus	TRSH
Panajiotidis_b12	560	8	321	Abies	Abies	TRSH
Panajiotidis_b12	1052	1	85	Quercus ilex-type	Quercus ilex-type	TRSH
Panajiotidis_b12	1759	1	86	Quercus pubescens-type	Quercus robur-type	TRSH
Panajiotidis_b12	57	2	57	Juglans	Juglans	TRSH
Panajiotidis_b12	78	1	78	Platanus	Platanus	TRSH
Panajiotidis_b12	190	2	190	Fraxinus	Fraxinus	TRSH
Panajiotidis_b12	1127	2	1127	Cornus sanguinea	Cornus sanguinea-type	TRSH
Panajiotidis_b12	1728	1	203	Juniperus	Juniperus-type	TRSH
Panajiotidis_b12	7	4	7	Artemisia	Artemisia	HERB
Panajiotidis_b12	22	1	22	Cerealia	Cerealia-type	HERB
Panajiotidis_b12	55	1	55	Ilex aquifolium	Ilex	TRSH
Panajiotidis_b12	80	13	80	Poaceae	Poaceae	HERB
Panajiotidis_b12	141	1	141	Rubus	Rubus	TRSH
Panajiotidis_b12	707	1	24	Amaranthaceae	Chenopodiaceae/Amaranthaceae	HERB
Panajiotidis_b12	33	1	33	Cyperaceae	Cyperaceae	HERB
Panajiotidis_b12	634	1	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Panajiotidis_b12	957	1	642	Saxifraga stellaris-type	Saxifraga stellaris-type	HERB
Panajiotidis_b12	1073	1	65	Mentha-type	Mentha-type	HERB
Panajiotidis_b12	1775	1	228	Xanthium-type	Ambrosia/Xanthium	HERB
Panajiotidis_b12	93	2	93	Rubiaceae	Rubiaceae	HERB
Panajiotidis_b12	772	1	772	Dryopteris	Dryopteris-type	VACR
Panajiotidis_b12	947	2	21	Cerastium-type	Cerastium-type	HERB
Panajiotidis_b12	1535	1	216	Asplenium	Asplenium-type	VACR
Panajiotidis_b12	1746	5	25	Asteraceae subf. Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Panajiotidis_b12	1779	1	132	Silene-type	Silene-type	HERB
Panajiotidis_b12	1791	14	559	Lycopodium	Lycopodium (counted)	NOPO
Panajiotidis_b12	1792	19.6	1756	volume of sample	Quantity of sample	NOPO
Panajiotidis_b12	1793	5	1295	quantity of Lycopodium added	Lycopodium tablets (number)	NOPO
Panajiotidis_b12	1794	12542	1293	concentration of Lycopodium	Lycopodium (spores/tablet)	NOPO
Panajiotidis_b12	1734	5	70	Ostrya carpinifolia/Carpinus orientalis	Ostrya/Carpinus orientalis	TRSH
Panajiotidis_b12	1784	1	619	cf Onobrychis	Onobrychis	HERB
