samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a450	Abies	Abies	TRSH	19.39	19.386123	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a450	Alnus	Alnus	TRSH	5.98	5.9788042	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a450	Betula	Betula	TRSH	4.69	4.6890622	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a450	Corylus	Corylus	TRSH	0.16	0.15996801	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a450	Juglans	Juglans	TRSH	1.94	1.9396121	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a450	Picea	Picea	TRSH	23.59	23.585283	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a450	Pinus	Pinus	TRSH	33.93	33.923215	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a450	Quercus deciduous	Quercus robur-type	TRSH	7.43	7.4285143	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a450	Tilia	Tilia	TRSH	1.29	1.2897421	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a450	Ulmus	Ulmus/Zelkova	TRSH	1.62	1.6196761	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
