samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Leroy_g1	12	1	12	Betula	Betula	TRSH
Leroy_g1	16	1	16	Carpinus	Carpinus betulus	TRSH
Leroy_g1	78	1	78	Platanus	Platanus	TRSH
Leroy_g1	126	1	126	Picea	Picea	TRSH
Leroy_g1	130	9	130	Ericaceae	Ericales (tetrad)	DWAR
Leroy_g1	189	8	189	Quercus	Quercus	TRSH
Leroy_g1	442	1	68	Olea	Olea europaea	TRSH
Leroy_g1	1819	12	203	Cupressaceae	Juniperus-type	TRSH
Leroy_g1	1944	2	1944	Pinaceae	Pinaceae	TRSH
Leroy_g1	2025	130	125	Pinus diplost.	Pinus sylvestris-type	TRSH
Leroy_g1	2027	1	85	Q. sempervirens	Quercus ilex-type	TRSH
Leroy_g1	2040	8	177	Indéterminés	Indeterminable: unknown	INUN
Leroy_g1	2041	15	177	Indéterminables	Indeterminable: unknown	INUN
Leroy_g1	2042	4	177	Pinaceae remaniés	Indeterminable: unknown	INUN
Leroy_g1	2043	6	177	Ericaceae remaniés	Indeterminable: unknown	INUN
Leroy_g1	2044	3	177	Carya remaniés	Indeterminable: unknown	INUN
Leroy_g1	13	2	13	Brassicaceae	Brassicaceae	HERB
Leroy_g1	18	1	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Leroy_g1	33	33	33	Cyperaceae	Cyperaceae	HERB
Leroy_g1	80	14	80	Poaceae	Poaceae	HERB
Leroy_g1	122	3	122	Vitis	Vitis	TRSH
Leroy_g1	154	2	154	Ulmus	Ulmus/Zelkova	TRSH
Leroy_g1	227	1	227	Mercurialis	Mercurialis	HERB
Leroy_g1	707	17	24	Amaranthaceae	Chenopodiaceae/Amaranthaceae	HERB
Leroy_g1	727	1	94	Rumex	Rumex/Oxyria	HERB
Leroy_g1	1975	1	176	Typha-Sparganium	Sparganium-type	AQUA
Leroy_g1	2028	7	25	Asteraceae ligulifl.	Asteraceae subf. Cichorioideae	HERB
Leroy_g1	2029	9	160	Asteraceae tubul.	Asteraceae subf. Asteroideae	HERB
Leroy_g1	2030	2	1732	Cistus monspeliensis t.	Cistus monspeliensis-type	TRSH
Leroy_g1	2039	1	279	Triletes lisses	Trilete spore(s)	VACR
Leroy_g1	92	6	92	Rosaceae	Rosaceae	TRSH
