samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a345	Abies	Abies	TRSH	6.78	6.78	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a345	Alnus	Alnus	TRSH	2.54	2.54	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a345	Betula	Betula	TRSH	53.81	53.81	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a345	Corylus	Corylus	TRSH	0.42	0.42	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a345	Juglans	Juglans	TRSH	1.27	1.27	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a345	Picea	Picea	TRSH	2.97	2.97	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a345	Pinus	Pinus	TRSH	25.42	25.42	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a345	Quercus deciduous	Quercus robur-type	TRSH	2.97	2.97	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a345	Tilia	Tilia	TRSH	2.97	2.97	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a345	Ulmus	Ulmus/Zelkova	TRSH	0.85	0.85	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
