samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Zimny_a7	1236	4	680	Amphitrema	Amphitrema	RHIZ
Zimny_a7	2	20	2	Acer	Acer campestre-type	TRSH
Zimny_a7	5	449	5	Alnus	Alnus	TRSH
Zimny_a7	560	1	321	Abies	Abies	TRSH
Zimny_a7	586	11	586	Ambrosia	Ambrosia	HERB
Zimny_a7	1101	7	1101	Aesculus hippocastanum	Aesculus hippocastanum	TRSH
Zimny_a7	1125	1170	1125	Charcoal	Charcoal	CHAR
Zimny_a7	6	66	6	Apiaceae	Apiaceae	HERB
Zimny_a7	7	241	7	Artemisia	Artemisia	HERB
Zimny_a7	13	54	13	Brassicaceae	Brassicaceae	HERB
Zimny_a7	24	42	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Zimny_a7	31	83	31	Corylus avellana	Corylus	TRSH
Zimny_a7	33	132	33	Cyperaceae	Cyperaceae	HERB
Zimny_a7	457	2	457	Calluna vulgaris	Calluna vulgaris	TRSH
Zimny_a7	563	132	16	Carpinus betulus	Carpinus betulus	TRSH
Zimny_a7	589	15	3	Anthemis-type	Matricaria-type	HERB
Zimny_a7	597	8	11	Aster-type	Aster-type	HERB
Zimny_a7	821	4	462	Centaurea cyanus	Centaurea cyanus-type	HERB
Zimny_a7	1065	1	22	Cerealia-type	Cerealia-type	HERB
Zimny_a7	1215	3	1111	Avena-type	Avena-type	HERB
Zimny_a7	1237	5	588	Anemone-type	Anemone nemorosa-type	HERB
Zimny_a7	1240	2213	128	Betula alba-type	Betula pubescens-type	TRSH
Zimny_a7	1241	215	147	Bryophyta	Bryophyte spores	BRYO
Zimny_a7	1242	5	1242	Cichorium-type	Crepis-type	HERB
Zimny_a7	1247	246	772	Dryopteris-type	Dryopteris-type	VACR
Zimny_a7	672	1560	672	Fungi	Fungi	FUNG
Zimny_a7	42	2148	42	Fagus sylvatica	Fagus	TRSH
Zimny_a7	45	1	45	Filipendula	Filipendula	HERB
Zimny_a7	47	48	47	Fraxinus excelsior	Fraxinus excelsior-type	TRSH
Zimny_a7	57	5	57	Juglans	Juglans	TRSH
Zimny_a7	123	38	123	Larix	Larix/Pseudotsuga	TRSH
Zimny_a7	145	9	145	Equisetum	Equisetum	VACR
Zimny_a7	567	1	468	Frangula alnus	Frangula alnus	TRSH
Zimny_a7	611	1	611	Lotus-type	Lotus-type	HERB
Zimny_a7	614	1	587	Lysimachia	Anagallis-type	HERB
Zimny_a7	941	26	58	Juniperus communis	Juniperus communis-type	TRSH
Zimny_a7	949	19	258	Hordeum-type	Hordeum-type	HERB
Zimny_a7	961	1	175	Menyanthes trifoliata	Menyanthes trifoliata	AQUA
Zimny_a7	1010	265	146	Filicales monolete	Monolete fern spores	VACR
Zimny_a7	1144	6	205	Humulus/Cannabis	Humulus/Cannabis	HERB
Zimny_a7	1249	1	1138	Fallopia convolvulus-type	Fallopia	HERB
Zimny_a7	1250	1	146	Filicales monoletae sporangia	Monolete fern spores	VACR
Zimny_a7	1255	1	610	Heracleum-type	Heracleum	HERB
Zimny_a7	60	65	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Zimny_a7	79	2	79	Plantago major	Plantago major	HERB
Zimny_a7	80	839	80	Poaceae	Poaceae	HERB
Zimny_a7	81	16	81	Populus	Populus	TRSH
Zimny_a7	99	76	99	Salix	Salix	TRSH
Zimny_a7	189	3070	189	Quercus	Quercus	TRSH
Zimny_a7	481	17	407	Sambucus	Sambucus	TRSH
Zimny_a7	626	5	512	Potentilla-type	Potentilla-type	HERB
Zimny_a7	630	4	87	Ranunculus acris-type	Ranunculus acris-type	HERB
Zimny_a7	634	48	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Zimny_a7	783	75	783	Picea abies	Picea abies-type	TRSH
Zimny_a7	788	3590	125	Pinus sylvestris	Pinus sylvestris-type	TRSH
Zimny_a7	1078	3	262	Polygonum aviculare-type	Polygonum aviculare-type	HERB
Zimny_a7	1080	15	1080	Prunella-type	Prunella-type	HERB
Zimny_a7	1169	3	698	Plantago media	Plantago media	HERB
Zimny_a7	1263	1	908	Oenanthe-type	Oenanthe	HERB
Zimny_a7	1267	1	73	Peucedanum-type	Peucedanum-type	HERB
Zimny_a7	1270	1	631	Rhinanthus	Rhinanthus-type	HERB
