samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a134	Alnus	Alnus	TRSH	6.12	6.12	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a134	Betula	Betula	TRSH	3.06	3.06	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a134	Carpinus	Carpinus betulus	TRSH	2.04	2.04	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a134	Castanopsis	Castanopsis	TRSH	2.04	2.04	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a134	Corylus	Corylus	TRSH	2.04	2.04	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a134	Fagus	Fagus	TRSH	14.29	14.29	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a134	Ilex	Ilex	TRSH	1.02	1.02	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a134	Pinus	Pinus	TRSH	56.13	56.13	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a134	Quercus deciduous	Quercus robur-type	TRSH	12.24	12.24	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a134	Rhus	Rhus	TRSH	1.02	1.02	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
