samplename	original_varname	acc_varname	groupid	count	percentage	notes
Feurdean_a3	Abies alba	Abies	TRSH	3	0.66666667	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Feurdean_a3	Alnus	Alnus	TRSH	44	9.7777778	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Feurdean_a3	Alnus viridis	Alnus viridis	TRSH	7	1.5555556	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Feurdean_a3	Betula	Betula	TRSH	17	3.7777778	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Feurdean_a3	Carpinus betulus	Carpinus betulus	TRSH	14	3.1111111	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Feurdean_a3	Cornus-type	Cornus	TRSH	1	0.22222222	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Feurdean_a3	Corylus avellana	Corylus	TRSH	39	8.6666667	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Feurdean_a3	Ericaceae	Ericales (tetrad)	DWAR	3	0.66666667	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Feurdean_a3	Fagus sylvatica	Fagus	TRSH	121	26.888889	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Feurdean_a3	Juglans	Juglans	TRSH	1	0.22222222	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Feurdean_a3	Juniperus-type	Juniperus-type	TRSH	1	0.22222222	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Feurdean_a3	Picea abies	Picea abies-type	TRSH	68	15.111111	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Feurdean_a3	Pinus haploxylon/cembra	Pinus cembra-type	TRSH	1	0.22222222	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Feurdean_a3	Pinus diploxylon	Pinus sylvestris-type	TRSH	16	3.5555556	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Feurdean_a3	Quercus	Quercus	TRSH	8	1.7777778	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Feurdean_a3	Rosaceae	Rosaceae	TRSH	2	0.44444444	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Feurdean_a3	Salix	Salix	TRSH	1	0.22222222	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Feurdean_a3	Tilia	Tilia	TRSH	1	0.22222222	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Feurdean_a3	Ulmus	Ulmus/Zelkova	TRSH	1	0.22222222	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Feurdean_a3	Ambrosia	Ambrosia	HERB	10	2.2222222	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Feurdean_a3	Apiaceae	Apiaceae	HERB	1	0.22222222	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Feurdean_a3	Artemisia	Artemisia	HERB	6	1.3333333	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
