samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a614	Abies	Abies	TRSH	7.02	7.0192981	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a614	Alnus	Alnus	TRSH	0.88	0.87991201	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a614	Betula	Betula	TRSH	6.14	6.1393861	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a614	Ericaceae	Ericales (tetrad)	DWAR	2.19	2.189781	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a614	Larix	Larix/Pseudotsuga	TRSH	12.72	12.718728	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a614	Myrica	Myrica	TRSH	0.44	0.439956	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a614	Picea	Picea	TRSH	43.86	43.855614	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a614	Pinus	Pinus	TRSH	25.88	25.877412	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a614	Quercus deciduous	Quercus robur-type	TRSH	0.44	0.439956	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a614	Salix	Salix	TRSH	0.44	0.439956	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
