samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a536	Abies	Abies	TRSH	7.07	7.0692931	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a536	Alnus	Alnus	TRSH	17.17	17.168283	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a536	Betula	Betula	TRSH	48.48	48.475152	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a536	Corylus	Corylus	TRSH	0.34	0.339966	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a536	Larix	Larix/Pseudotsuga	TRSH	2.36	2.359764	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a536	Picea	Picea	TRSH	17.85	17.848215	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a536	Pinus	Pinus	TRSH	4.38	4.379562	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a536	Quercus deciduous	Quercus robur-type	TRSH	1.01	1.009899	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a536	Salix	Salix	TRSH	0.34	0.339966	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a536	Tilia	Tilia	TRSH	0.34	0.339966	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a536	Ulmus	Ulmus/Zelkova	TRSH	0.67	0.66993301	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
