samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a5	Abies	Abies	TRSH	2.04	2.04	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a5	Alnus	Alnus	TRSH	2.04	2.04	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a5	Castanopsis	Castanopsis	TRSH	24.49	24.49	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a5	Cryptomeria	Cryptomeria-type	TRSH	8.16	8.16	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a5	Pinus	Pinus	TRSH	29.6	29.6	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a5	Quercus deciduous	Quercus robur-type	TRSH	17.35	17.35	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a5	Rhus	Rhus	TRSH	4.08	4.08	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a5	Salix	Salix	TRSH	8.16	8.16	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a5	Tsuga	Tsuga	TRSH	2.04	2.04	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a5	Ulmus	Ulmus/Zelkova	TRSH	2.04	2.04	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
