samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a123	Abies	Abies	TRSH	2.83	2.83	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a123	Alnus	Alnus	TRSH	6.6	6.6	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a123	Betula	Betula	TRSH	6.6	6.6	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a123	Carpinus	Carpinus betulus	TRSH	2.83	2.83	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a123	Fagus	Fagus	TRSH	30.19	30.19	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a123	Juglans	Juglans	TRSH	1.89	1.89	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a123	Pinus	Pinus	TRSH	33.02	33.02	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a123	Quercus deciduous	Quercus robur-type	TRSH	11.32	11.32	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a123	Tsuga	Tsuga	TRSH	1.89	1.89	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a123	Ulmus	Ulmus/Zelkova	TRSH	2.83	2.83	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
