samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a378	Abies	Abies	TRSH	4.27	4.269573	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a378	Alnus	Alnus	TRSH	41.71	41.705829	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a378	Betula	Betula	TRSH	12.48	12.478752	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a378	Fraxinus	Fraxinus	TRSH	1.48	1.479852	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a378	Juglans	Juglans	TRSH	2.96	2.959704	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a378	Picea	Picea	TRSH	7.06	7.0592941	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a378	Pinus	Pinus	TRSH	22.17	22.167783	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a378	Quercus deciduous	Quercus robur-type	TRSH	7.06	7.0592941	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a378	Salix	Salix	TRSH	0.33	0.329967	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a378	Tilia	Tilia	TRSH	0.49	0.489951	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
