samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
MunozSobrino_a15	5	23	5	Alnus	Alnus	TRSH
MunozSobrino_a15	12	3	12	Betula	Betula	TRSH
MunozSobrino_a15	134	15	134	Asteraceae	Asteraceae	HERB
MunozSobrino_a15	18	1	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
MunozSobrino_a15	2732	6	2732	Briophyte 340-type	Type 340	BRYO
MunozSobrino_a15	2739	1	2739	Eggs	Eggs: indeterminable	INUN
MunozSobrino_a15	24	52	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
MunozSobrino_a15	33	1	33	Cyperaceae	Cyperaceae	HERB
MunozSobrino_a15	2740	6	2740	Elater	Elater	MACR
MunozSobrino_a15	2741	8	2741	Eucalyptus	Eucalyptus spike (counted)	NOPO
MunozSobrino_a15	2742	7	358	Foram	Foraminifera	INVE
MunozSobrino_a15	554	2	362	Glomus	Glomus	FUNG
MunozSobrino_a15	2743	85	2743	Hiphae	Fungal Hyphae	FUNG
MunozSobrino_a15	2749	6	2749	Lingulodinium	Lingulodinium	DINO
MunozSobrino_a15	2750	7	2750	Multiseptate conidia undet.	Multiseptate conidia undet.	FUNG
MunozSobrino_a15	2752	2	2752	Neobardocoela oocytes	Neorhabdocoela	PLAT
MunozSobrino_a15	2169	3	146	Monolete	Monolete fern spores	VACR
MunozSobrino_a15	2747	1	203	Juniperus/Cupressaceae	Juniperus-type	TRSH
MunozSobrino_a15	2753	3	304	Neurospora	Neurospora	FUNG
MunozSobrino_a15	2756	2	2756	Oscillatoria	Cyanobacteria	CYAN
MunozSobrino_a15	2757	2	2022	Fungal spore undet.	Fungal spore	FUNG
MunozSobrino_a15	2758	61	177	Phragmospore undet.	Indeterminable: unknown	INUN
MunozSobrino_a15	75	53	75	Pinus	Pinus	TRSH
MunozSobrino_a15	80	22	80	Poaceae	Poaceae	HERB
MunozSobrino_a15	2760	20	64	Plantago maritima-type	Plantago maritima-type	HERB
MunozSobrino_a15	152	6	86	Quercus robur-type	Quercus robur-type	TRSH
MunozSobrino_a15	2429	4	274	Ranunculus-type	Ranunculus-type	HERB
MunozSobrino_a15	2768	76	2768	Sordariaceus ascospores	Sordariaceus ascospores	FUNG
MunozSobrino_a15	2172	3	279	Trilete	Trilete spore(s)	VACR
MunozSobrino_a15	2777	1	2777	Type 173	Type 173A	FUNG
MunozSobrino_a15	2780	9	2780	Type 200	Type 200	FUNG
MunozSobrino_a15	2781	9	2781	Type 201	Type 201	FUNG
MunozSobrino_a15	2782	1	2782	Type 219	Type 219	NOPO
MunozSobrino_a15	2784	13	2784	Type 227	Type 227	NOPO
MunozSobrino_a15	2785	2	2785	Typer 27	Type 27	FUNG
MunozSobrino_a15	2786	6	2786	Artropod	Invertebrata	INVE
MunozSobrino_a15	590	2	6	Umbelliferae	Apiaceae	HERB
MunozSobrino_a15	2787	6	2787	Vegetal	Vegetative remains	NOPO
MunozSobrino_a15	2789	5	2789	Xilariaceae	Xylariaceae	FUNG
MunozSobrino_a15	38	1	38	Erica	Erica	TRSH
MunozSobrino_a15	465	3	465	Osmunda regalis	Osmunda regalis	VACR
MunozSobrino_a15	652	1	652	Urtica	Urtica	HERB
MunozSobrino_a15	2733	2	19	Castanea-type	Castanea sativa	TRSH
MunozSobrino_a15	2736	36	2736	Chlorococcales	Chlorococcales	ALGA
MunozSobrino_a15	2754	17	2754	Non-septate filamentous algae undet.	Non-septate filamentous algae undet.	ALGA
MunozSobrino_a15	2767	2	2767	Ullotrix/Microspora-type	Ullotrix/Microspora-type	ALGA
MunozSobrino_a15	2783	3	2783	Type 225	Type 225/229	ALGA
