samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Milecka_a11	5	26	5	Alnus	Alnus	TRSH
Milecka_a11	586	1	586	Ambrosia	Ambrosia	HERB
Milecka_a11	2138	1	2138	Androsace	Androsace	HERB
Milecka_a11	2272	1	2272	Adonis aestivalis	Adonis aestivalis-type	HERB
Milecka_a11	1125	18	1125	Charcoal	Charcoal	CHAR
Milecka_a11	7	5	7	Artemisia	Artemisia	HERB
Milecka_a11	12	67	12	Betula	Betula	TRSH
Milecka_a11	447	2	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Milecka_a11	457	9	457	Calluna vulgaris	Calluna vulgaris	TRSH
Milecka_a11	548	1	548	Callitriche	Callitriche	AQUA
Milecka_a11	563	7	16	Carpinus betulus	Carpinus betulus	TRSH
Milecka_a11	597	1	11	Aster-type	Aster-type	HERB
Milecka_a11	764	10	764	Cannabis	Cannabis sativa	HERB
Milecka_a11	769	4	24	Chenopodiaceae/Amaranthaceae	Chenopodiaceae/Amaranthaceae	HERB
Milecka_a11	2289	2	1381	Carduus t.	Carduus-type	HERB
Milecka_a11	2328	2	2328	idioblasty Nymphaea	Nymphaeaceae idioblast	VEMI
Milecka_a11	33	7	33	Cyperaceae	Cyperaceae	HERB
Milecka_a11	41	1	41	Fabaceae	Fabaceae	HERB
Milecka_a11	54	1	54	Hypericum	Hypericum	HERB
Milecka_a11	145	1	145	Equisetum	Equisetum	VACR
Milecka_a11	190	5	190	Fraxinus	Fraxinus	TRSH
Milecka_a11	201	5	31	Corylus	Corylus	TRSH
Milecka_a11	468	1	468	Frangula	Frangula alnus	TRSH
Milecka_a11	552	9	366	Isoetes	Isoetes	AQPT
Milecka_a11	606	1	606	Gentiana	Gentiana	HERB
Milecka_a11	756	1	631	Euphrasia	Rhinanthus-type	HERB
Milecka_a11	1144	4	205	Humulus/Cannabis	Humulus/Cannabis	HERB
Milecka_a11	75	204	75	Pinus	Pinus	TRSH
Milecka_a11	126	1	126	Picea	Picea	TRSH
Milecka_a11	143	143	143	Lycopodium	Lycopodium	VACR
Milecka_a11	264	1	264	Lemna	Lemna	AQUA
Milecka_a11	611	1	611	Lotus-type	Lotus-type	HERB
Milecka_a11	909	532	909	Pediastrum boryanum	Pediastrum boryanum	ALGA
Milecka_a11	1158	6	376	Myriophyllum spicatum	Myriophyllum spicatum	AQUA
Milecka_a11	2334	3	58	Juniperus communis-type	Juniperus communis-type	TRSH
Milecka_a11	2342	1	871	Lysimachia vulgaris	Lysimachia vulgaris-type	HERB
Milecka_a11	2346	7	2346	Ped. angulosum	Pediastrum angulosum	ALGA
Milecka_a11	2347	7	2347	Ped. bor.brev.	Pediastrum boryanum subsp. brevicorne	ALGA
Milecka_a11	2349	24	2349	Pediastrum boryanum v.cornutum	Pediastrum boryanum var. cornutum	ALGA
Milecka_a11	80	85	80	Poaceae	Poaceae	HERB
Milecka_a11	81	9	81	Populus	Populus	TRSH
Milecka_a11	95	6	95	Rumex acetosa	Rumex acetosa-type	HERB
Milecka_a11	96	22	96	Rumex acetosella	Rumex acetosella	HERB
Milecka_a11	99	5	99	Salix	Salix	TRSH
Milecka_a11	135	1	135	Ranunculaceae	Ranunculaceae	HERB
Milecka_a11	146	3	146	Polypodiaceae	Monolete fern spores	VACR
Milecka_a11	180	1	180	Pteridium aquilinum	Pteridium aquilinum	VACR
Milecka_a11	189	14	189	Quercus	Quercus	TRSH
Milecka_a11	634	1	95	Rumex acetosa-type	Rumex acetosa-type	HERB
Milecka_a11	657	1	108	Potamogeton	Potamogeton-type	AQUA
Milecka_a11	1940	3	177	varia	Indeterminable: unknown	INUN
Milecka_a11	144	2	144	Sphagnum	Sphagnum	BRYO
Milecka_a11	187	3	187	Tilia	Tilia	TRSH
Milecka_a11	652	15	652	Urtica	Urtica	HERB
Milecka_a11	801	18	256	Secale	Secale cereale	HERB
Milecka_a11	1194	1	1194	Solanum dulcamara	Solanum dulcamara	HERB
Milecka_a11	1233	3	1199	Triticum-type	Triticum-type	HERB
Milecka_a11	2380	2	2380	Schoenus	Schoenus	HELO
Milecka_a11	2385	3	246	Sinapis typ	Sinapis-type	HERB
Milecka_a11	2390	1	2390	Sparganium emersum	Sparganium emersum	HELO
Milecka_a11	2397	1	115	Trifolium typ	Trifolium-type	HERB
Milecka_a11	2398	1	279	trilete	Trilete spore(s)	VACR
Milecka_a11	2400	2	154	Ulmus/Zelkova	Ulmus/Zelkova	TRSH
Milecka_a11	664	98	664	Scenedesmus	Scenedesmus	ALGA
Milecka_a11	1075	4	60	Plantago lanceolata-type	Plantago lanceolata-type	HERB
Milecka_a11	1082	2	1082	Rheum	Rheum	HERB
Milecka_a11	1331	1	458	Plantago media/major	Plantago major/P. media-type	HERB
Milecka_a11	2278	4	588	Anemone typ	Anemone nemorosa-type	HERB
Milecka_a11	2290	22	1301	Carex typ	Carex	HELO
Milecka_a11	2292	5	462	Centaurea cyanus-type	Centaurea cyanus-type	HERB
Milecka_a11	2305	1	2305	Corylopsis	Corylopsis	TRSH
Milecka_a11	2306	2	1242	Crepis	Crepis-type	HERB
Milecka_a11	2315	5	2315	Fagopyrum esculentum	Fagopyrum esculentum	HERB
Milecka_a11	2323	3	610	Heracleum	Heracleum	HERB
Milecka_a11	2325	1	261	Hordeum typ	Hornungia-type	HERB
Milecka_a11	2326	11	261	Hornungia	Hornungia-type	HERB
Milecka_a11	2327	6	828	Humulus typ	Humulus lupulus	HERB
Milecka_a11	2333	1	56	Jasione typ	Jasione montana-type	HERB
Milecka_a11	2350	19	2350	Pediastrum companulatum	Pediastrum boryanum var. complanatum	ALGA
Milecka_a11	2351	5	2351	Pediastrum duplex	Pediastrum duplex	ALGA
Milecka_a11	2352	168	909	Pediastrum forcipatum	Pediastrum boryanum	ALGA
Milecka_a11	2353	11	2126	Pediastrum kawrayskyi	Pediastrum kawraiskyi	ALGA
Milecka_a11	2354	6	662	Pediastrum marvilense	Pediastrum	ALGA
Milecka_a11	2402	1	2165	Valerianella	Valerianella	HERB
