samplename	original_varname	acc_varname	groupid	count	percentage	notes
Leipe_a14	Abies	Abies	TRSH	5	1.6393443	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leipe_a14	Betula	Betula	TRSH	4	1.3114754	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leipe_a14	Carpinus viminalis-type	Carpinus betulus	TRSH	1	0.32786885	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leipe_a14	Cedrus	Cedrus	TRSH	6	1.9672131	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leipe_a14	Corylus	Corylus	TRSH	1	0.32786885	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leipe_a14	Ephedra fragilis-type	Ephedra fragilis-type	TRSH	2	0.6557377	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leipe_a14	Fagus	Fagus	TRSH	1	0.32786885	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leipe_a14	Hippophae	Hippophae rhamnoides	TRSH	1	0.32786885	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leipe_a14	Juglans	Juglans	TRSH	3	0.98360656	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leipe_a14	Juniperus-type	Juniperus-type	TRSH	1	0.32786885	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leipe_a14	Lonicera	Lonicera	TRSH	2	0.6557377	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leipe_a14	Mallotus	Mallotus	TRSH	2	0.6557377	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leipe_a14	Meliaceae	Meliaceae	TRSH	1	0.32786885	GroupID taken from spreadsheet
Leipe_a14	Picea	Picea	TRSH	3.5	1.147541	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leipe_a14	Pinus undifferentiated	Pinus	TRSH	6.5	2.1311475	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leipe_a14	Pinus subgen. Haploxylon	Pinus cembra-type	TRSH	22.5	7.3770492	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leipe_a14	Pinus sylvestris-type	Pinus sylvestris-type	TRSH	2.5	0.81967213	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leipe_a14	Pinus subgen. Diploxylon	Pinus sylvestris-type	TRSH	9	2.9508197	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leipe_a14	Quercus subgen. Cyclobalanopsis-type	Quercus ilex-type	TRSH	3	0.98360656	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leipe_a14	Stellera	Stellera	TRSH	1	0.32786885	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leipe_a14	Arenaria-type	Arenaria	HERB	4	1.3114754	GroupID taken from POLNET. Only one taxon matched that acc_varname.
