samplename	original_varname	acc_varname	groupid	count	percentage
Nielsen_b4	Alnus	Alnus	TRSH	73	7.06
Nielsen_b4	Betula	Betula	TRSH	362	35.01
Nielsen_b4	Calluna vulgaris	Calluna vulgaris	TRSH	21	2.03
Nielsen_b4	Carpinus	Carpinus betulus	TRSH	4	0.39
Nielsen_b4	Corylus	Corylus	TRSH	45	4.35
Nielsen_b4	Empetrum	Empetrum nigrum	DWAR	3	0.29
Nielsen_b4	Fagus	Fagus	TRSH	24	2.32
Nielsen_b4	Juniperus	Juniperus communis-type	TRSH	23	2.22
Nielsen_b4	Myrica gale	Myrica	TRSH	6	0.58
Nielsen_b4	Picea	Picea	TRSH	13	1.26
Nielsen_b4	Pinus	Pinus	TRSH	279	26.98
Nielsen_b4	Populus	Populus	TRSH	1	0.1
Nielsen_b4	Quercus	Quercus	TRSH	78	7.54
Nielsen_b4	Salix	Salix	TRSH	3	0.29
Nielsen_b4	Ulmus	Ulmus/Zelkova	TRSH	1	0.1
Nielsen_b4	Apiaceae	Apiaceae	HERB	1	0.1
Nielsen_b4	Artemisia	Artemisia	HERB	1	0.1
Nielsen_b4	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	3	0.29
Nielsen_b4	Cichorium intybus-type	Crepis-type	HERB	1	0.1
Nielsen_b4	Filipendula	Filipendula	HERB	3	0.29
Nielsen_b4	Hordeum-type	Hordeum-type	HERB	2	0.19
Nielsen_b4	Plantago lanceolata	Plantago lanceolata-type	HERB	6	0.58
Nielsen_b4	Poaceae	Poaceae	HERB	50	4.84
Nielsen_b4	Ranunculus acris-type	Ranunculus acris-type	HERB	2	0.19
Nielsen_b4	Rumex acetosella	Rumex acetosella	HERB	13	1.26
Nielsen_b4	Secale cereale	Secale cereale	HERB	3	0.29
Nielsen_b4	Triticum-type	Triticum-type	HERB	7	0.68
Nielsen_b4	Urtica	Urtica	HERB	1	0.1
Nielsen_b4	Polypodiaceae undiff.	Monolete fern spores	VACR	1	0.1
Nielsen_b4	Sphagnum	Sphagnum	BRYO	4	0.39
Nielsen_b4	Botryococcus	Botryococcus	ALGA	205	19.83
Nielsen_b4	Pediastrum	Pediastrum	ALGA	51	4.93
Nielsen_b4	Sparganium-type	Sparganium-type	AQUA	1	0.1
Nielsen_b4	Lycopodium spike	Lycopodium spike (counted)	NOPO	712	
