samplename	original_varname	acc_varname	groupid	count	percentage
Panajiotidis_a13	Abies	Abies	TRSH	6	1.3667426
Panajiotidis_a13	Alnus	Alnus	TRSH	2	0.45558087
Panajiotidis_a13	Betula pendula	Betula pubescens-type	TRSH	1	0.22779043
Panajiotidis_a13	Corylus	Corylus	TRSH	1	0.22779043
Panajiotidis_a13	Erica	Erica	TRSH	2	0.45558087
Panajiotidis_a13	Fagus	Fagus	TRSH	4	0.91116173
Panajiotidis_a13	Juglans	Juglans	TRSH	3	0.6833713
Panajiotidis_a13	Juniperus	Juniperus-type	TRSH	2	0.45558087
Panajiotidis_a13	Olea europaea	Olea europaea	TRSH	1	0.22779043
Panajiotidis_a13	Ostrya carpinifolia/Carpinus orientalis	Ostrya/Carpinus orientalis	TRSH	5	1.1389522
Panajiotidis_a13	Pinus	Pinus	TRSH	62	14.123007
Panajiotidis_a13	Platanus	Platanus	TRSH	3	0.6833713
Panajiotidis_a13	Quercus coccifera type	Quercus ilex-type	TRSH	26	5.9225513
Panajiotidis_a13	Quercus pubescens type	Quercus robur-type	TRSH	106	24.145786
Panajiotidis_a13	Rosaceae	Rosaceae	TRSH	6	1.3667426
Panajiotidis_a13	Salix	Salix	TRSH	1	0.22779043
Panajiotidis_a13	Asteraceae	Asteraceae	HERB	2	0.45558087
Panajiotidis_a13	Asteraceae subf. Cichorioideae	Asteraceae subf. Cichorioideae	HERB	28	6.3781321
Panajiotidis_a13	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	1	0.22779043
Panajiotidis_a13	Cerastium	Cerastium-type	HERB	1	0.22779043
Panajiotidis_a13	Cerealia	Cerealia-type	HERB	15	3.4168565
Panajiotidis_a13	Amaranthaceae	Chenopodiaceae/Amaranthaceae	HERB	3	0.6833713
Panajiotidis_a13	Cyperaceae	Cyperaceae	HERB	34	7.7448747
Panajiotidis_a13	Geranium	Geranium	HERB	2	0.45558087
Panajiotidis_a13	Juncaceae	Juncaceae	HERB	4	0.91116173
Panajiotidis_a13	Plantago lanceolata-type	Plantago lanceolata-type	HERB	43	9.7949886
Panajiotidis_a13	Poaceae	Poaceae	HERB	55	12.528474
Panajiotidis_a13	Rumex acetosa	Rumex acetosa-type	HERB	1	0.22779043
Panajiotidis_a13	Scrophulariaceae	Scrophulariaceae (colporate-reticulate)	HERB	1	0.22779043
Panajiotidis_a13	Thalictrum	Thalictrum	HERB	3	0.6833713
Panajiotidis_a13	Trifolium dubium type	Trifolium dubium type	HERB	2	0.45558087
Panajiotidis_a13	Trifolium repens	Trifolium repens-type	HERB	8	1.8223235
Panajiotidis_a13	Dryopteris	Dryopteris-type	VACR	1	0.22779043
Panajiotidis_a13	Pteridophyta	Monolete fern spores	VACR	4	0.91116173
Panajiotidis_a13	Indeterminable	Indeterminable: unknown	INUN	4	
Panajiotidis_a13	Liriodendron	Liriodendron tulipiferum	PREQ	2	
Panajiotidis_a13	Lycpodium counted	Lycopodium (counted)	NOPO	18	
Panajiotidis_a13	Lycopodium spores/tablet	Lycopodium (spores/tablet)	NOPO	12542	
Panajiotidis_a13	Lycopodium tablets	Lycopodium tablets (number)	NOPO	3	
Panajiotidis_a13	Sample quantity	Quantity of sample	NOPO	19.6	
