samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a513	Abies	Abies	TRSH	1.22	1.220122	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a513	Alnus	Alnus	TRSH	7.76	7.7607761	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a513	Betula	Betula	TRSH	26.12	26.122612	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a513	Carpinus	Carpinus betulus	TRSH	0.41	0.410041	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a513	Corylus	Corylus	TRSH	1.63	1.630163	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a513	Juglans	Juglans	TRSH	1.22	1.220122	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a513	Pinus	Pinus	TRSH	44.9	44.90449	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a513	Quercus deciduous	Quercus robur-type	TRSH	14.69	14.691469	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a513	Salix	Salix	TRSH	1.22	1.220122	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a513	Tilia	Tilia	TRSH	0.82	0.82008201	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
