samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a416	Abies	Abies	TRSH	1.67	1.6694992	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a416	Alnus	Alnus	TRSH	0.63	0.62981106	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a416	Betula	Betula	TRSH	39.27	39.258223	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a416	Corylus	Corylus	TRSH	0.31	0.30990703	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a416	Juglans	Juglans	TRSH	0.63	0.62981106	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a416	Picea	Picea	TRSH	3.13	3.1290613	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a416	Pinus	Pinus	TRSH	49.38	49.36519	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a416	Quercus deciduous	Quercus robur-type	TRSH	3.23	3.2290313	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a416	Tilia	Tilia	TRSH	0.63	0.62981106	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a416	Ulmus	Ulmus/Zelkova	TRSH	1.15	1.1496551	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
