samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a532	Abies	Abies	TRSH	6.07	6.07	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a532	Alnus	Alnus	TRSH	9.9	9.9	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a532	Betula	Betula	TRSH	25.24	25.24	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a532	Corylus	Corylus	TRSH	0.64	0.64	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a532	Larix	Larix/Pseudotsuga	TRSH	9.74	9.74	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a532	Picea	Picea	TRSH	13.74	13.74	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a532	Pinus	Pinus	TRSH	33.23	33.23	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a532	Quercus deciduous	Quercus robur-type	TRSH	0.64	0.64	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a532	Tilia	Tilia	TRSH	0.16	0.16	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a532	Ulmus	Ulmus/Zelkova	TRSH	0.64	0.64	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
