samplename	original_varname	acc_varname	groupid	count	percentage	notes
Milecka_a5	Acer campestre-type	Acer campestre-type	TRSH	1	0.15037594	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Milecka_a5	Alnus	Alnus	TRSH	42	6.3157895	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Milecka_a5	Betula	Betula	TRSH	74	11.12782	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Milecka_a5	Calluna vulgaris	Calluna vulgaris	TRSH	1	0.15037594	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Milecka_a5	Carpinus betulus	Carpinus betulus	TRSH	5	0.7518797	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Milecka_a5	Corylus	Corylus	TRSH	8	1.2030075	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Milecka_a5	Fagus	Fagus	TRSH	2	0.30075188	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Milecka_a5	Frangula	Frangula alnus	TRSH	1	0.15037594	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Milecka_a5	Fraxinus	Fraxinus	TRSH	1	0.15037594	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Milecka_a5	Juglans regia	Juglans regia	TRSH	1	0.15037594	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Milecka_a5	Juniperus communis-type	Juniperus communis-type	TRSH	1	0.15037594	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Milecka_a5	Picea	Picea	TRSH	2	0.30075188	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Milecka_a5	Pinus	Pinus	TRSH	164	24.661654	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Milecka_a5	Populus	Populus	TRSH	2	0.30075188	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Milecka_a5	Quercus	Quercus	TRSH	14	2.1052632	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Milecka_a5	Rosa typ	Rosa	TRSH	1	0.15037594	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Milecka_a5	Salix	Salix	TRSH	12	1.8045113	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Milecka_a5	Tilia	Tilia	TRSH	2	0.30075188	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Milecka_a5	Ulmus/Zelkova	Ulmus/Zelkova	TRSH	1	0.15037594	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Milecka_a5	Anemone typ	Anemone nemorosa-type	HERB	1	0.15037594	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Milecka_a5	Artemisia	Artemisia	HERB	7	1.0526316	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Milecka_a5	Cichorioideae	Asteraceae subf. Cichorioideae	HERB	3	0.45112782	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Milecka_a5	Cardamine	Brassicaceae	HERB	4	0.60150376	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Milecka_a5	Cannabis	Cannabis sativa	HERB	13	1.9548872	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Milecka_a5	Carduus t.	Carduus-type	HERB	2	0.30075188	GroupID taken from POLNET. Only one taxon matched that acc_varname.
