samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a338	Abies	Abies	TRSH	7.12	7.1214243	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a338	Alnus	Alnus	TRSH	42.39	42.39848	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a338	Betula	Betula	TRSH	9.06	9.0618124	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a338	Carpinus	Carpinus betulus	TRSH	0.32	0.32006401	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a338	Juglans	Juglans	TRSH	0.32	0.32006401	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a338	Picea	Picea	TRSH	2.91	2.9105821	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a338	Pinus	Pinus	TRSH	2.91	2.9105821	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a338	Quercus deciduous	Quercus robur-type	TRSH	29.13	29.135827	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a338	Ulmus	Ulmus/Zelkova	TRSH	5.5	5.5011002	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a338	Viburnum	Viburnum	TRSH	0.32	0.32006401	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
