samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Leroy_f1	2013	1	2013	Ceratophyllum leaf spines	Ceratophyllum: spines	VEMI
Leroy_f1	717	16	177	Indeterminable	Indeterminable: unknown	INUN
Leroy_f1	2014	48269.08	2014	Concentration	Total concentration	NOPO
Leroy_f1	2019	1	177	Incertae sedis 5b	Indeterminable: unknown	INUN
Leroy_f1	2021	1	358	Foraminifera	Foraminifera	INVE
Leroy_f1	5	78	5	Alnus	Alnus	TRSH
Leroy_f1	7	9	7	Artemisia	Artemisia	HERB
Leroy_f1	33	2	33	Cyperaceae	Cyperaceae	HERB
Leroy_f1	75	1	75	Pinus	Pinus	TRSH
Leroy_f1	80	20	80	Poaceae	Poaceae	HERB
Leroy_f1	122	1	122	Vitis	Vitis	TRSH
Leroy_f1	168	1	168	Plantaginaceae	Plantaginaceae	HERB
Leroy_f1	190	1	190	Fraxinus	Fraxinus	TRSH
Leroy_f1	192	43	42	Fagus	Fagus	TRSH
Leroy_f1	193	7	193	Parrotia persica	Parrotia persica	TRSH
Leroy_f1	198	1	111	Taxus	Taxus baccata	TRSH
Leroy_f1	657	1	108	Potamogeton	Potamogeton-type	AQUA
Leroy_f1	663	3	663	Botryococcus	Botryococcus	ALGA
Leroy_f1	727	1	94	Rumex	Rumex/Oxyria	HERB
Leroy_f1	931	2	931	Tetraedron	Tetraedron	ALGA
Leroy_f1	1950	9	191	Pterocarya	Pterocarya	TRSH
Leroy_f1	1954	19	154	Ulmus-Zelkova	Ulmus/Zelkova	TRSH
Leroy_f1	1962	3	22	Cerealia-t.	Cerealia-type	HERB
Leroy_f1	1976	2	914	T. latifolia-t.	Typha latifolia-type	AQUA
Leroy_f1	1985	84	16	Carpinus bet.	Carpinus betulus	TRSH
Leroy_f1	1986	20	86	Quercus decid.	Quercus robur-type	TRSH
Leroy_f1	1988	9	24	Amar.-Chenop.	Chenopodiaceae/Amaranthaceae	HERB
Leroy_f1	1989	2	160	Ast. tubulifl.	Asteraceae subf. Asteroideae	HERB
Leroy_f1	2003	4	176	Typha-Spargan.	Sparganium-type	AQUA
Leroy_f1	2004	1	146	Monolete psil.	Monolete fern spores	VACR
Leroy_f1	2007	1	214	Polypod. vulg.	Polypodium	VACR
Leroy_f1	2009	2	279	Trilete psil.	Trilete spore(s)	VACR
Leroy_f1	2010	1	180	Pteridium aquilin.	Pteridium aquilinum	VACR
Leroy_f1	2012	2	2011	Salvinia-Azolla massulae	Azolla/Salvinia	AQPT
Leroy_f1	2017	5	909	Pediastrum bor.	Pediastrum boryanum	ALGA
Leroy_f1	2018	11	2018	P. simplex	Pediastrum simplex	ALGA
