samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a544	Abies	Abies	TRSH	2.22	2.219778	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a544	Alnus	Alnus	TRSH	14.27	14.268573	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a544	Betula	Betula	TRSH	41.58	41.575842	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a544	Corylus	Corylus	TRSH	0.09	0.089991001	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a544	Larix	Larix/Pseudotsuga	TRSH	1.86	1.859814	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a544	Picea	Picea	TRSH	27.13	27.127287	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a544	Pinus	Pinus	TRSH	12.06	12.058794	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a544	Quercus deciduous	Quercus robur-type	TRSH	0.35	0.349965	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a544	Salix	Salix	TRSH	0.27	0.269973	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a544	Ulmus	Ulmus/Zelkova	TRSH	0.18	0.179982	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
