samplename	original_varname	acc_varname	groupid	count	percentage	notes
Leroy_e5	Alnus	Alnus	TRSH	92	21.495327	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_e5	Betula	Betula	TRSH	1	0.23364486	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_e5	Carpinus betulus	Carpinus betulus	TRSH	26	6.0747664	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_e5	Cupressaceae	Cupressaceae undiff.	TRSH	2	0.46728972	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_e5	Fagus	Fagus	TRSH	13	3.0373832	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_e5	Juglans	Juglans	TRSH	4	0.93457944	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_e5	Olea	Olea europaea	TRSH	2	0.46728972	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_e5	Parrotia persica	Parrotia persica	TRSH	3	0.70093458	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_e5	Pinus	Pinus	TRSH	3	0.70093458	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_e5	Platanus	Platanus	TRSH	3	0.70093458	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_e5	Pterocarya	Pterocarya	TRSH	1	0.23364486	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_e5	Q. sempervirens-t.	Quercus ilex-type	TRSH	1	0.23364486	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_e5	Quercus deciduous	Quercus robur-type	TRSH	7	1.635514	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_e5	Ulmus-Zelkova	Ulmus/Zelkova	TRSH	2	0.46728972	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_e5	Vitis	Vitis	TRSH	2	0.46728972	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_e5	Apiaceae	Apiaceae	HERB	1	0.23364486	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_e5	Artemisia	Artemisia	HERB	46	10.747664	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_e5	Aster. tubuliflorae	Asteraceae subf. Asteroideae	HERB	6	1.4018692	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_e5	Aster. liguliflorae	Asteraceae subf. Cichorioideae	HERB	1	0.23364486	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_e5	Cerealia-t.	Cerealia-type	HERB	1	0.23364486	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_e5	Amaranthaceae	Chenopodiaceae/Amaranthaceae	HERB	35	8.1775701	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_e5	Cyperaceae	Cyperaceae	HERB	100	23.364486	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_e5	Lamiaceae	Lamiaceae	HERB	1	0.23364486	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_e5	Oenothera	Oenothera	HERB	1	0.23364486	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_e5	Plantago	Plantago	HERB	1	0.23364486	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_e5	P. coronopus	Plantago coronopus-type	HERB	1	0.23364486	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_e5	Poaceae	Poaceae	HERB	63	14.719626	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_e5	P. avic.-bistorta	Polygonum-type (tricolporate)	HERB	1	0.23364486	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_e5	Rubiaceae 6-colpate	Rubiaceae	HERB	1	0.23364486	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Leroy_e5	Rumex	Rumex/Oxyria	HERB	1	0.23364486	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_e5	Solanaceae	Solanaceae	HERB	1	0.23364486	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_e5	Urticac.-Moraceae	Urticaceae	HERB	4	0.93457944	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_e5	Myriophyllum alterniflorum	Myriophyllum alterniflorum	AQUA	11	2.5700935	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_e5	M. verticillatum	Myriophyllum spicatum/M. verticillatum	AQUA	79	18.457944	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_e5	Potamogeton	Potamogeton-type	AQUA	119	27.803738	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_e5	Typha-Sparganium	Sparganium-type	AQUA	38	8.8785047	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_e5	Indeterminated	Indeterminable: unknown	INUN	3		GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_e5	Indeterminable	Indeterminable: unknown	INUN	7		GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_e5	Ceratophyllum	Ceratophyllum: macroremains	MACR	2		GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_e5	Trilete psilate	Trilete spore(s)	VACR	1	0.23364486	GroupID taken from POLNET. Only one taxon matched that acc_varname.
