samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Di_Rita_a8	321	1	321	ABIES	Abies	TRSH
Di_Rita_a8	324	2	5	ALNUS	Alnus	TRSH
Di_Rita_a8	326	2	6	APIACEAE	Apiaceae	HERB
Di_Rita_a8	328	4	7	ARTEMISIA	Artemisia	HERB
Di_Rita_a8	329	6	160	ASTEROIDEAE	Asteraceae subf. Asteroideae	HERB
Di_Rita_a8	330	1	12	BETULA	Betula	TRSH
Di_Rita_a8	362	14	362	GLOMUS	Glomus	FUNG
Di_Rita_a8	339	12	19	CASTANEA	Castanea sativa	TRSH
Di_Rita_a8	340	1	340	CEDRUS	Cedrus	TRSH
Di_Rita_a8	342	2	22	cereal type	Cerealia-type	HERB
Di_Rita_a8	343	3	24	CHENOPODIACEAE/AMARANTHACEAE	Chenopodiaceae/Amaranthaceae	HERB
Di_Rita_a8	344	57	25	CICHORIOIDEAE	Asteraceae subf. Cichorioideae	HERB
Di_Rita_a8	346	3	31	CORYLUS	Corylus	TRSH
Di_Rita_a8	348	1	32	CYCLAMEN	Cyclamen	HERB
Di_Rita_a8	365	12	177	Indeterminable grains	Indeterminable: unknown	INUN
Di_Rita_a8	368	4	203	JUNIPERUS	Juniperus-type	TRSH
Di_Rita_a8	371	1	62	LILIACEAE	Liliaceae-type	HERB
Di_Rita_a8	374	3	146	Monolete spores	Monolete fern spores	VACR
Di_Rita_a8	378	7	68	OLEA	Olea europaea	TRSH
Di_Rita_a8	382	4	74	PHILLYREA	Phillyrea	TRSH
Di_Rita_a8	384	16	75	PINUS	Pinus	TRSH
Di_Rita_a8	386	2	270	PLANTAGO	Plantago	HERB
Di_Rita_a8	388	4	80	POACEAE	Poaceae	HERB
Di_Rita_a8	389	1	389	POLYGONUM BISTORTA type	Polygonum bistorta-type	HERB
Di_Rita_a8	390	1	214	POLYPODIUM	Polypodium	VACR
Di_Rita_a8	393	7	393	PSEUDOSCHIZAEA	Pseudoschizaea	ALGA
Di_Rita_a8	396	15	85	QUERCUS ILEX type	Quercus ilex-type	TRSH
Di_Rita_a8	397	12	86	QUERCUS ROBUR type	Quercus robur-type	TRSH
Di_Rita_a8	399	2	84	QUERCUS SUBER/CERRIS	Quercus cerris-type	TRSH
Di_Rita_a8	404	4	94	RUMEX	Rumex/Oxyria	HERB
Di_Rita_a8	415	2	112	THALICTRUM type	Thalictrum	HERB
Di_Rita_a8	416	1	279	Trilete spores	Trilete spore(s)	VACR
Di_Rita_a8	420	1	335	URTICACEAE	Cannabaceae/Urticaceae	HERB
Di_Rita_a8	402	2	92	ROSACEAE	Rosaceae	TRSH
Di_Rita_a8	422	1	122	VITIS	Vitis	TRSH
Di_Rita_a8	332	3	13	BRASSICACEAE	Brassicaceae	HERB
Di_Rita_a8	335	1	335	CANNABACEAE	Cannabaceae/Urticaceae	HERB
Di_Rita_a8	336	1	336	CARDUUS type	Asteraceae subf. Carduoideae	HERB
Di_Rita_a8	338	1	18	CARYOPHYLLACEAE	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Di_Rita_a8	350	19	33	CYPERACEAE/JUNCACEAE	Cyperaceae	HERB
Di_Rita_a8	353	4	36	EPHEDRA FRAGILIS type	Ephedra fragilis-type	TRSH
Di_Rita_a8	354	5	130	ERICACEAE	Ericales (tetrad)	DWAR
Di_Rita_a8	356	1	41	FABACEAE	Fabaceae	HERB
Di_Rita_a8	357	3	42	FAGUS	Fagus	TRSH
Di_Rita_a8	360	2	44	FRAXINUS ORNUS t.	Fraxinus ornus	TRSH
