samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a177	Alnus	Alnus	TRSH	12.5	12.5	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a177	Betula	Betula	TRSH	3.13	3.13	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a177	Carpinus	Carpinus betulus	TRSH	2.08	2.08	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a177	Cryptomeria	Cryptomeria-type	TRSH	1.04	1.04	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a177	Fagus	Fagus	TRSH	40.63	40.63	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a177	Ilex	Ilex	TRSH	11.46	11.46	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a177	Juglans	Juglans	TRSH	2.08	2.08	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a177	Pinus	Pinus	TRSH	8.33	8.33	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a177	Quercus deciduous	Quercus robur-type	TRSH	16.67	16.67	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a177	Ulmus	Ulmus/Zelkova	TRSH	2.08	2.08	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
