samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Niemeyer_a5	727	1	94	Rumex	Rumex/Oxyria	HERB
Niemeyer_a5	80	24	80	Poaceae	Poaceae	HERB
Niemeyer_a5	99	7	99	Salix	Salix	TRSH
Niemeyer_a5	740	4	531	Cassiope	Erica ciliaris-type	DWAR
Niemeyer_a5	5	69	5	Alnus	Alnus	TRSH
Niemeyer_a5	12	271	12	Betula	Betula	TRSH
Niemeyer_a5	33	155	33	Cyperaceae	Cyperaceae	HERB
Niemeyer_a5	112	3	112	Thalictrum	Thalictrum	HERB
Niemeyer_a5	6	1	6	Apiaceae	Apiaceae	HERB
Niemeyer_a5	7	12	7	Artemisia	Artemisia	HERB
Niemeyer_a5	540	13	540	Vaccinium	Vaccinium	TRSH
Niemeyer_a5	1779	1	132	Silene-type	Silene-type	HERB
Niemeyer_a5	13	10	13	Brassicaceae	Brassicaceae	HERB
Niemeyer_a5	41	2	41	Fabaceae	Fabaceae	HERB
Niemeyer_a5	3003	1	2868	Ranunculus arvensis-type	Ranunculus arvensis-type	HERB
Niemeyer_a5	2902	274	2902	Marker, found	Marker (counted)	NOPO
Niemeyer_a5	45	1	45	Filipendula	Filipendula	HERB
Niemeyer_a5	491	2	491	Saxifraga	Saxifraga	HERB
Niemeyer_a5	493	1	493	Valeriana	Valeriana	HERB
Niemeyer_a5	630	1	87	Ranunculus acris-type	Ranunculus acris-type	HERB
Niemeyer_a5	626	5	512	Potentilla-type	Potentilla-type	HERB
Niemeyer_a5	753	1	753	Pedicularis	Pedicularis	HERB
Niemeyer_a5	1230	4	133	Senecio-type	Senecio-type	HERB
Niemeyer_a5	1258	1	1258	Ledum	Ledum palustre	DWAR
Niemeyer_a5	1944	16	1944	Pinaceae	Pinaceae	TRSH
Niemeyer_a5	3004	1	2138	Androsace-type	Androsace	HERB
Niemeyer_a5	92	6	92	Rosaceae	Rosaceae	TRSH
