samplename	original_varname	acc_varname	groupid	count	percentage
Milecka_a7	Alnus	Alnus	TRSH	29	4.2
Milecka_a7	Betula	Betula	TRSH	74	10.71
Milecka_a7	Carpinus betulus	Carpinus betulus	TRSH	8	1.16
Milecka_a7	Corylus	Corylus	TRSH	4	0.58
Milecka_a7	Fagus	Fagus	TRSH	3	0.43
Milecka_a7	Fraxinus	Fraxinus	TRSH	2	0.29
Milecka_a7	Juglans regia	Juglans regia	TRSH	1	0.14
Milecka_a7	Picea	Picea	TRSH	2	0.29
Milecka_a7	Pinus	Pinus	TRSH	224	32.42
Milecka_a7	Populus	Populus	TRSH	1	0.14
Milecka_a7	Quercus	Quercus	TRSH	17	2.46
Milecka_a7	Salix	Salix	TRSH	4	0.58
Milecka_a7	Tilia	Tilia	TRSH	1	0.14
Milecka_a7	Androsace	Androsace	HERB	1	0.14
Milecka_a7	Anemone typ	Anemone nemorosa-type	HERB	2	0.29
Milecka_a7	Artemisia	Artemisia	HERB	11	1.59
Milecka_a7	Aster-type	Aster-type	HERB	1	0.14
Milecka_a7	Cirsium typ	Asteraceae subf. Carduoideae	HERB	1	0.14
Milecka_a7	Cichorioideae	Asteraceae subf. Cichorioideae	HERB	2	0.29
Milecka_a7	Cannabis	Cannabis sativa	HERB	8	1.16
Milecka_a7	Centaurea cyanus-type	Centaurea cyanus-type	HERB	2	0.29
Milecka_a7	Cerealia-type	Cerealia-type	HERB	1	0.14
Milecka_a7	Chenopodiaceae/Amaranthaceae	Chenopodiaceae/Amaranthaceae	HERB	4	0.58
Milecka_a7	Cyperaceae	Cyperaceae	HERB	6	0.87
Milecka_a7	Echium vulgare	Echium	HERB	1	0.14
Milecka_a7	Galium typ	Geum-type	HERB	1	0.14
Milecka_a7	Hepatica	Hepatica	HERB	1	0.14
Milecka_a7	Hornungia	Hornungia-type	HERB	2	0.29
Milecka_a7	Humulus typ	Humulus lupulus	HERB	13	1.88
Milecka_a7	Humulus/Cannabis	Humulus/Cannabis	HERB	5	0.72
Milecka_a7	Jasione typ	Jasione montana-type	HERB	1	0.14
Milecka_a7	Knautia	Knautia	HERB	1	0.14
Milecka_a7	Plantago lanceolata-type	Plantago lanceolata-type	HERB	2	0.29
Milecka_a7	Plantago maior	Plantago major	HERB	1	0.14
Milecka_a7	Poaceae	Poaceae	HERB	69	9.99
Milecka_a7	Potentilla-type	Potentilla-type	HERB	2	0.29
Milecka_a7	Ranunculaceae	Ranunculaceae	HERB	2	0.29
Milecka_a7	Rhinanthus typ	Rhinanthus-type	HERB	2	0.29
Milecka_a7	Rumex acetosa	Rumex acetosa-type	HERB	5	0.72
Milecka_a7	Rumex acetosa-type	Rumex acetosa-type	HERB	1	0.14
Milecka_a7	Rumex acetosella	Rumex acetosella	HERB	13	1.88
Milecka_a7	Scrophularia typ	Scrophularia-type	HERB	1	0.14
Milecka_a7	Secale	Secale cereale	HERB	14	2.03
Milecka_a7	Silene typ	Silene-type	HERB	3	0.43
Milecka_a7	Sinapis typ	Sinapis-type	HERB	1	0.14
Milecka_a7	Trifolium typ	Trifolium-type	HERB	1	0.14
Milecka_a7	Triticum-type	Triticum-type	HERB	2	0.29
Milecka_a7	Urtica	Urtica	HERB	7	1.01
Milecka_a7	Lycopodium	Lycopodium	VACR	130	18.81
Milecka_a7	trilete	Trilete spore(s)	VACR	1	0.14
Milecka_a7	Carex typ	Carex	HELO	8	1.16
Milecka_a7	Elodea	Elodea	AQUA	1	0.14
Milecka_a7	Isoetes	Isoetes	AQPT	2	0.29
Milecka_a7	Myriophyllum spicatum	Myriophyllum spicatum	AQUA	5	0.72
Milecka_a7	Ped. angulosum	Pediastrum angulosum	ALGA	3	0.43
Milecka_a7	Pediastrum boryanum	Pediastrum boryanum	ALGA	288	41.68
Milecka_a7	Pediastrum forcipatum	Pediastrum boryanum	ALGA	173	25.04
Milecka_a7	Ped. bor.brev.	Pediastrum boryanum subsp. brevicorne	ALGA	3	0.43
Milecka_a7	Pediastrum companulatum	Pediastrum boryanum var. complanatum	ALGA	7	1.01
Milecka_a7	Pediastrum boryanum v.cornutum	Pediastrum boryanum var. cornutum	ALGA	12	1.74
Milecka_a7	Pediastrum duplex	Pediastrum duplex	ALGA	8	1.16
Milecka_a7	Pediastrum kawrayskyi	Pediastrum kawraiskyi	ALGA	19	2.75
Milecka_a7	Scenedesmus	Scenedesmus	ALGA	69	9.99
Milecka_a7	Sparganium emersum	Sparganium emersum	HELO	2	0.29
Milecka_a7	Charcoal	Charcoal	CHAR	25	
Milecka_a7	varia	Indeterminable: unknown	INUN	2	
