samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Montanari_b5	2696	162	75	PINUS indiff.	Pinus	TRSH
Montanari_b5	321	18	321	ABIES	Abies	TRSH
Montanari_b5	324	174	5	ALNUS	Alnus	TRSH
Montanari_b5	330	7	12	BETULA	Betula	TRSH
Montanari_b5	357	29	42	FAGUS	Fagus	TRSH
Montanari_b5	359	138	190	FRAXINUS	Fraxinus	TRSH
Montanari_b5	379	163	70	OSTRYA	Ostrya/Carpinus orientalis	TRSH
Montanari_b5	383	3	126	PICEA	Picea	TRSH
Montanari_b5	322	39	2	ACER	Acer campestre-type	TRSH
Montanari_b5	339	201	19	CASTANEA	Castanea sativa	TRSH
Montanari_b5	346	60	31	CORYLUS	Corylus	TRSH
Montanari_b5	406	6	99	SALIX	Salix	TRSH
Montanari_b5	2642	11	187	TILIA	Tilia	TRSH
Montanari_b5	328	7	7	ARTEMISIA	Artemisia	HERB
Montanari_b5	388	157	80	POACEAE	Poaceae	HERB
Montanari_b5	1316	27	6	UMBELLIFERAE	Apiaceae	HERB
Montanari_b5	2709	5	455	ERICA arborea	Erica arborea-type	TRSH
Montanari_b5	2710	27	2710	ERICA carnea	Erica carnea	TRSH
Montanari_b5	2712	5	755	CORNUS	Cornus	TRSH
Montanari_b5	2714	155	22	CEREALIA t.	Cerealia-type	HERB
Montanari_b5	338	3	18	CARYOPHYLLACEAE	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Montanari_b5	386	29	270	PLANTAGO	Plantago	HERB
Montanari_b5	1305	11	59	LABIATAE	Lamiaceae	HERB
Montanari_b5	1319	38	146	FILICALES	Monolete fern spores	VACR
Montanari_b5	2671	31	24	CHENOPODIACEAE	Chenopodiaceae/Amaranthaceae	HERB
Montanari_b5	1304	9	93	GALIUM	Rubiaceae	HERB
Montanari_b5	2691	3	177	unidentified	Indeterminable: unknown	INUN
Montanari_b5	2725	2.2478	2695	sample weight (Pp)	Weight (g)	NOPO
Montanari_b5	2726	0.02	883	examined volume (Vg)	Sample volume (ml)	NOPO
Montanari_b5	2727	5	883	sample volume (Vp)	Sample volume (ml)	NOPO
Montanari_b5	2728	183401.55	2014	concentration (F.P.A., grains/gram)	Total concentration	NOPO
Montanari_b5	2635	27	16	CARPINUS	Carpinus betulus	TRSH
Montanari_b5	2639	91	86	QUERCUS decid.	Quercus robur-type	TRSH
Montanari_b5	2716	13	160	ASTERACEAE tub.	Asteraceae subf. Asteroideae	HERB
