samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a115	Abies	Abies	TRSH	3.03	3.03	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a115	Alnus	Alnus	TRSH	6.06	6.06	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a115	Betula	Betula	TRSH	2.02	2.02	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a115	Cryptomeria	Cryptomeria-type	TRSH	9.09	9.09	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a115	Fagus	Fagus	TRSH	1.01	1.01	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a115	Fraxinus	Fraxinus	TRSH	9.09	9.09	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a115	Pinus	Pinus	TRSH	53.54	53.54	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a115	Quercus deciduous	Quercus robur-type	TRSH	10.1	10.1	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a115	Tsuga	Tsuga	TRSH	4.04	4.04	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a115	Ulmus	Ulmus/Zelkova	TRSH	2.02	2.02	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
