samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Morales_a7	27	1	27	Cistus	Cistus	TRSH
Morales_a7	81	1	81	Populus	Populus	TRSH
Morales_a7	155	1	155	Alnus glutinosa-type	Alnus glutinosa-type	TRSH
Morales_a7	716	2	130	Ericaceae undiff.	Ericales (tetrad)	DWAR
Morales_a7	738	5	203	Juniperus-type	Juniperus-type	TRSH
Morales_a7	1052	6	85	Quercus ilex-type	Quercus ilex-type	TRSH
Morales_a7	6	1	6	Apiaceae	Apiaceae	HERB
Morales_a7	7	8	7	Artemisia	Artemisia	HERB
Morales_a7	13	3	13	Brassicaceae	Brassicaceae	HERB
Morales_a7	24	8	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Morales_a7	45	1	45	Filipendula	Filipendula	HERB
Morales_a7	52	5	52	Helianthemum	Helianthemum	HERB
Morales_a7	77	1	77	Pistacia	Pistacia	TRSH
Morales_a7	80	29	80	Poaceae	Poaceae	HERB
Morales_a7	102	7	102	Scabiosa	Scabiosa	HERB
Morales_a7	728	1	555	Sordaria-type	Sordaria-type	FUNG
Morales_a7	2812	3	557	Sporormiella-type	Sporormiella-type	FUNG
Morales_a7	33	123	33	Cyperaceae	Cyperaceae	HERB
Morales_a7	145	2	145	Equisetum	Equisetum	VACR
Morales_a7	445	3	336	Cardueae	Asteraceae subf. Carduoideae	HERB
Morales_a7	447	31	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Morales_a7	477	4	62	Liliaceae undiff.	Liliaceae-type	HERB
Morales_a7	589	1	3	Anthemis-type	Matricaria-type	HERB
Morales_a7	611	1	611	Lotus-type	Lotus-type	HERB
Morales_a7	1055	1	101	Sanguisorba minor-type	Sanguisorba minor-type	HERB
Morales_a7	1065	12	22	Cerealia-type	Cerealia-type	HERB
Morales_a7	1854	2	270	Plantago undiff.	Plantago	HERB
Morales_a7	2169	1	146	Monolete	Monolete fern spores	VACR
Morales_a7	2172	1	279	Trilete	Trilete spore(s)	VACR
Morales_a7	2429	1	274	Ranunculus-type	Ranunculus-type	HERB
Morales_a7	2790	68	125	Pinus (diploxylon)	Pinus sylvestris-type	TRSH
Morales_a7	2791	11	86	Quercus deciduous-type	Quercus robur-type	TRSH
Morales_a7	2799	1	2799	Lamiaceae 6-colpate	Lamiaceae (hexacolpate)	HERB
Morales_a7	2802	2	166	Plumbaginaceae undiff.	Plumbaginaceae	HERB
Morales_a7	2804	1	2804	Scrophulariaceae	Scrophulariaceae	HERB
Morales_a7	2806	1	1290	Vicia/Lathyrus-type	Lathyrus/Vicia-type	HERB
Morales_a7	472	2	92	Rosaceae undiff.	Rosaceae	TRSH
