samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a520	Abies	Abies	TRSH	0.73	0.73007301	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a520	Alnus	Alnus	TRSH	4.38	4.380438	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a520	Betula	Betula	TRSH	22.63	22.632263	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a520	Corylus	Corylus	TRSH	2.19	2.190219	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a520	Juglans	Juglans	TRSH	0.37	0.370037	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a520	Picea	Picea	TRSH	2.55	2.550255	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a520	Pinus	Pinus	TRSH	59.85	59.855986	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a520	Quercus deciduous	Quercus robur-type	TRSH	1.82	1.820182	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a520	Tilia	Tilia	TRSH	4.38	4.380438	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a520	Ulmus	Ulmus/Zelkova	TRSH	1.09	1.090109	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
