samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a550	Abies	Abies	TRSH	8.05	8.0508051	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a550	Alnus	Alnus	TRSH	1.04	1.040104	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a550	Betula	Betula	TRSH	15.32	15.321532	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a550	Corylus	Corylus	TRSH	1.43	1.430143	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a550	Picea	Picea	TRSH	15.84	15.841584	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a550	Pinus	Pinus	TRSH	45.71	45.714571	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a550	Quercus deciduous	Quercus robur-type	TRSH	7.92	7.9207921	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a550	Salix	Salix	TRSH	0.26	0.260026	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a550	Tilia	Tilia	TRSH	0.91	0.91009101	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a550	Ulmus	Ulmus/Zelkova	TRSH	3.51	3.510351	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
