samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a631	Abies	Abies	TRSH	2.72	2.7208162	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a631	Alnus	Alnus	TRSH	4.9	4.9014704	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a631	Betula	Betula	TRSH	36.24	36.250875	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a631	Ericaceae	Ericales (tetrad)	DWAR	40.87	40.882265	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a631	Juglans	Juglans	TRSH	0.27	0.27008102	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a631	Larix	Larix/Pseudotsuga	TRSH	0.54	0.54016205	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a631	Picea	Picea	TRSH	10.08	10.083025	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a631	Pinus	Pinus	TRSH	3.54	3.5410623	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a631	Salix	Salix	TRSH	0.54	0.54016205	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a631	Ulmus	Ulmus/Zelkova	TRSH	0.27	0.27008102	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
