samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a635	Abies	Abies	TRSH	8.82	8.82	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a635	Alnus	Alnus	TRSH	9.12	9.12	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a635	Betula	Betula	TRSH	22.94	22.94	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a635	Ericaceae	Ericales (tetrad)	DWAR	30	30	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a635	Larix	Larix/Pseudotsuga	TRSH	10.59	10.59	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a635	Picea	Picea	TRSH	12.35	12.35	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a635	Pinus	Pinus	TRSH	4.71	4.71	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a635	Quercus deciduous	Quercus robur-type	TRSH	0.59	0.59	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a635	Salix	Salix	TRSH	0.59	0.59	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a635	Ulmus	Ulmus/Zelkova	TRSH	0.29	0.29	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
