samplename	original_varname	acc_varname	groupid	count	percentage	notes
Kolaczek_g10	Alnus undiff.	Alnus	TRSH	8	0.9557945	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Kolaczek_g10	Betula undiff.	Betula	TRSH	42	5.0179211	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Kolaczek_g10	Calluna vulgaris	Calluna vulgaris	TRSH	14	1.6726404	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Kolaczek_g10	Carpinus betulus	Carpinus betulus	TRSH	5	0.59737157	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Corylus avellana	Corylus	TRSH	1	0.11947431	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Kolaczek_g10	Ledum	Empetrum/Ledum	DWAR	2	0.23894863	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Fagus sylvatica	Fagus	TRSH	6	0.71684588	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Kolaczek_g10	Juglans	Juglans	TRSH	1	0.11947431	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Kolaczek_g10	Picea abies	Picea abies-type	TRSH	4	0.47789725	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Pinus sylvestris type	Pinus sylvestris-type	TRSH	493	58.900836	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Quercus	Quercus	TRSH	34	4.0621266	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Kolaczek_g10	Salix undiff.	Salix	TRSH	3	0.35842294	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Kolaczek_g10	Sambucus nigra/S. racemosa	Sambucus nigra/S. racemosa	TRSH	1	0.11947431	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Tilia cordata	Tilia cordata-type	TRSH	10	1.1947431	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Ulmus	Ulmus/Zelkova	TRSH	1	0.11947431	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Kolaczek_g10	Vaccinium-type	Vaccinium-type	DWAR	1	0.11947431	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Ambrosia-type	Ambrosia	HERB	1	0.11947431	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Rosa-type	Anemone nemorosa-type	HERB	1	0.11947431	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Apiaceae undiff.	Apiaceae	HERB	1	0.11947431	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Kolaczek_g10	Artemisia	Artemisia	HERB	34	4.0621266	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Kolaczek_g10	Cirsium/Carduus	Asteraceae subf. Carduoideae	HERB	1	0.11947431	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Kolaczek_g10	Cichoriaceae	Asteraceae subf. Cichorioideae	HERB	1	0.11947431	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Kolaczek_g10	Avena-type	Avena-type	HERB	6	0.71684588	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Brassicaceae	Brassicaceae	HERB	2	0.23894863	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Kolaczek_g10	Centaurea cyanus	Centaurea cyanus-type	HERB	1	0.11947431	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Cerealia undiff.	Cerealia-type	HERB	12	1.4336918	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	4	0.47789725	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Stachys-type	Galeopsis-type	HERB	1	0.11947431	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Hordeum-type	Hordeum-type	HERB	2	0.23894863	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Hypericum perforatum-type	Hypericum perforatum-type	HERB	49	5.8542413	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Impatiens	Impatiens	HERB	1	0.11947431	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Kolaczek_g10	Anthemis-type	Matricaria-type	HERB	1	0.11947431	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Phacelia	Phacelia	HERB	1	0.11947431	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Plantago lanceolata	Plantago lanceolata-type	HERB	10	1.1947431	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Plantago major	Plantago major	HERB	1	0.11947431	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Kolaczek_g10	Poaceae undiff.	Poaceae	HERB	38	4.5400239	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Kolaczek_g10	Rumex acetosa-type	Rumex acetosa-type	HERB	3	0.35842294	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Rumex acetosella-type	Rumex acetosella	HERB	1	0.11947431	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Triticum-type	Triticum-type	HERB	1	0.11947431	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Urtica undiff.	Urtica	HERB	31	3.7037037	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Kolaczek_g10	Corroded	Indeterminable: corroded	INUN	2		GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Varia	Indeterminable: unknown	INUN	1		GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Filicales monoletae	Monolete fern spores	VACR	7	0.83632019	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Kolaczek_g10	Sphagnum	Sphagnum	NOPO	125		GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
