samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Antipina_Galimov_a2	144	168	144	Sphagnum	Sphagnum	BRYO
Antipina_Galimov_a2	788	374	125	Pinus sylvestris	Pinus sylvestris-type	TRSH
Antipina_Galimov_a2	33	1	33	Cyperaceae	Cyperaceae	HERB
Antipina_Galimov_a2	126	14	126	Picea	Picea	TRSH
Antipina_Galimov_a2	130	23	130	Ericaceae	Ericales (tetrad)	DWAR
Antipina_Galimov_a2	1236	92	680	Amphitrema	Amphitrema	RHIZ
Antipina_Galimov_a2	2106	161	2106	Rhizopoda	Rhizopoda	RHIZ
Antipina_Galimov_a2	660	37	308	Arcella	Arcella	RHIZ
Antipina_Galimov_a2	7	3	7	Artemisia	Artemisia	HERB
Antipina_Galimov_a2	145	8	145	Equisetum	Equisetum	VACR
Antipina_Galimov_a2	146	8	146	Polypodiaceae	Monolete fern spores	VACR
Antipina_Galimov_a2	147	14	147	Bryales	Bryophyte spores	BRYO
Antipina_Galimov_a2	687	22	687	Assulina	Assulina	RHIZ
Antipina_Galimov_a2	2107	2	129	Alnus viridis subsp. fruticosa	Alnus viridis	TRSH
Antipina_Galimov_a2	2109	5	155	Alnus incana	Alnus glutinosa-type	TRSH
Antipina_Galimov_a2	135	2	135	Ranunculaceae	Ranunculaceae	HERB
Antipina_Galimov_a2	180	1	180	Pteridium aquilinum	Pteridium aquilinum	VACR
Antipina_Galimov_a2	560	2	321	Abies	Abies	TRSH
Antipina_Galimov_a2	1240	62	128	Betula alba-type	Betula pubescens-type	TRSH
Antipina_Galimov_a2	1361	10	124	Pinus sibirica	Pinus cembra-type	TRSH
Antipina_Galimov_a2	2105	31	127	Betula nana-type	Betula nana-type	DWAR
