samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Tantau_a6	5	4	5	Alnus	Alnus	TRSH
Tantau_a6	6	1	6	Apiaceae	Apiaceae	HERB
Tantau_a6	7	5	7	Artemisia	Artemisia	HERB
Tantau_a6	12	12	12	Betula	Betula	TRSH
Tantau_a6	13	3	13	Brassicaceae	Brassicaceae	HERB
Tantau_a6	16	8	16	Carpinus	Carpinus betulus	TRSH
Tantau_a6	24	6	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Tantau_a6	33	10	33	Cyperaceae	Cyperaceae	HERB
Tantau_a6	41	1	41	Fabaceae	Fabaceae	HERB
Tantau_a6	45	3	45	Filipendula	Filipendula	HERB
Tantau_a6	54	1	54	Hypericum	Hypericum	HERB
Tantau_a6	57	1	57	Juglans	Juglans	TRSH
Tantau_a6	60	2	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Tantau_a6	80	156	80	Poaceae	Poaceae	HERB
Tantau_a6	99	2	99	Salix	Salix	TRSH
Tantau_a6	154	1	154	Ulmus	Ulmus/Zelkova	TRSH
Tantau_a6	187	1	187	Tilia	Tilia	TRSH
Tantau_a6	189	2	189	Quercus	Quercus	TRSH
Tantau_a6	727	7	94	Rumex	Rumex/Oxyria	HERB
Tantau_a6	785	15	125	Pinus diploxylon	Pinus sylvestris-type	TRSH
Tantau_a6	800	2	173	Scrofulariaceae	Scrophulariaceae (colporate-reticulate)	HERB
Tantau_a6	801	1	256	Secale	Secale cereale	HERB
Tantau_a6	59	1	59	Lamiaceae	Lamiaceae	HERB
Tantau_a6	126	68	126	Picea	Picea	TRSH
Tantau_a6	130	1	130	Ericaceae	Ericales (tetrad)	DWAR
Tantau_a6	136	1	136	Campanulaceae	Campanulaceae	HERB
Tantau_a6	190	1	190	Fraxinus	Fraxinus	TRSH
Tantau_a6	192	11	42	Fagus	Fagus	TRSH
Tantau_a6	201	11	31	Corylus	Corylus	TRSH
Tantau_a6	441	1	19	Castanea	Castanea sativa	TRSH
Tantau_a6	447	1	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Tantau_a6	519	1	519	Crassulaceae	Crassulaceae	HERB
Tantau_a6	560	2	321	Abies	Abies	TRSH
Tantau_a6	561	2	129	Alnus viridis	Alnus viridis	TRSH
Tantau_a6	571	2	70	Ostrya	Ostrya/Carpinus orientalis	TRSH
Tantau_a6	573	1	124	Pinus cembra	Pinus cembra-type	TRSH
Tantau_a6	761	10	160	Asteroideae	Asteraceae subf. Asteroideae	HERB
Tantau_a6	765	4	205	Cannabis type	Humulus/Cannabis	HERB
Tantau_a6	768	1	22	Cereales	Cerealia-type	HERB
Tantau_a6	803	1	176	Sparga typha	Sparganium-type	AQUA
Tantau_a6	805	4	146	Spores monoletes	Monolete fern spores	VACR
Tantau_a6	809	3	809	Urticaceae	Urticaceae	HERB
Tantau_a6	92	1	92	Rosaceae	Rosaceae	TRSH
