samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a342	Abies	Abies	TRSH	8.68	8.6791321	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a342	Acer	Acer campestre-type	TRSH	0.16	0.159984	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a342	Alnus	Alnus	TRSH	0.31	0.309969	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a342	Betula	Betula	TRSH	3.57	3.569643	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a342	Carpinus	Carpinus betulus	TRSH	0.16	0.159984	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a342	Juglans	Juglans	TRSH	3.41	3.409659	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a342	Picea	Picea	TRSH	7.13	7.1292871	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a342	Pinus	Pinus	TRSH	71.94	71.932807	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a342	Quercus deciduous	Quercus robur-type	TRSH	1.86	1.859814	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a342	Tilia	Tilia	TRSH	2.79	2.789721	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
