samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a437	Abies	Abies	TRSH	6.05	6.05	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a437	Alnus	Alnus	TRSH	0.84	0.84	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a437	Betula	Betula	TRSH	9.41	9.41	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a437	Corylus	Corylus	TRSH	1.18	1.18	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a437	Picea	Picea	TRSH	12.94	12.94	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a437	Pinus	Pinus	TRSH	61.18	61.18	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a437	Quercus deciduous	Quercus robur-type	TRSH	5.38	5.38	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a437	Tilia	Tilia	TRSH	1.34	1.34	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a437	Ulmus	Ulmus/Zelkova	TRSH	1.51	1.51	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a437	Viburnum	Viburnum	TRSH	0.17	0.17	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
