samplename	original_varname	acc_varname	groupid	count	percentage	notes
Nakagawa_b4	Acer	Acer campestre-type	TRSH	1	0.22727273	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b4	Aesculus	Aesculus	TRSH	2	0.45454545	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Nakagawa_b4	Alnus	Alnus	TRSH	26	5.9090909	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b4	Araliaceae	Araliaceae	TRSH	1	0.22727273	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Nakagawa_b4	Betula	Betula	TRSH	10	2.2727273	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b4	Celtis-Aphananthe	Cannabaceae	TRSH	1	0.22727273	GroupID taken from spreadsheet
Nakagawa_b4	Carpinus	Carpinus betulus	TRSH	5	1.1363636	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b4	Corylus	Corylus	TRSH	2	0.45454545	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b4	Cryptomeria	Cryptomeria-type	TRSH	158	35.909091	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b4	Castanea-Castanopsis	Fagaceae	TRSH	9	2.0454545	GroupID taken from spreadsheet
Nakagawa_b4	Fagus	Fagus	TRSH	15	3.4090909	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b4	Fraxinus	Fraxinus	TRSH	1	0.22727273	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b4	Juglans	Juglans	TRSH	10	2.2727273	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b4	QuercusLepido.	Lithocarpus lepidocarpus	TRSH	101	22.954545	GroupID taken from spreadsheet
Nakagawa_b4	Pinus	Pinus	TRSH	17	3.8636364	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b4	PinusHaplo.	Pinus cembra-type	TRSH	3	0.68181818	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b4	PinusDiplo.	Pinus sylvestris-type	TRSH	16	3.6363636	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b4	Pterocarya	Pterocarya	TRSH	16	3.6363636	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b4	T-C-C type	Taxaceae/Cephalotaxaceae/Cupressaceae	TRSH	2	0.45454545	GroupID taken from spreadsheet
Nakagawa_b4	Tsugasieboldii	Tsuga sieboldii	TRSH	1	0.22727273	GroupID taken from spreadsheet
Nakagawa_b4	Ulmus-Zelkova	Ulmus/Zelkova	TRSH	9	2.0454545	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Nakagawa_b4	Ambrosia	Ambrosia	HERB	4	0.90909091	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b4	Artemisia	Artemisia	HERB	3	0.68181818	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Nakagawa_b4	Asteroideae	Asteraceae subf. Asteroideae	HERB	4	0.90909091	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Nakagawa_b4	Cyperaceae	Cyperaceae	HERB	5	1.1363636	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Nakagawa_b4	Gramineae	Poaceae	HERB	7	1.5909091	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Nakagawa_b4	Unknown	Indeterminable: unknown	INUN	34		GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b4	spore-monolete	Monolete fern spores	VACR	8	1.8181818	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Nakagawa_b4	spore-trilete	Trilete spore(s)	VACR	3	0.68181818	GroupID taken from POLNET. Only one taxon matched that acc_varname.
