samplename	original_varname	acc_varname	groupid	count	percentage
Tarasov_a738	Abies	Abies	TRSH		1.83
Tarasov_a738	Aesculus	Aesculus	TRSH		0.31
Tarasov_a738	Alnus	Alnus	TRSH		2.45
Tarasov_a738	Betula	Betula	TRSH		11.01
Tarasov_a738	Carpinus	Carpinus betulus	TRSH		4.59
Tarasov_a738	Castanopsis	Castanopsis	TRSH		0.92
Tarasov_a738	Cryptomeria	Cryptomeria-type	TRSH		14.68
Tarasov_a738	Juglans	Juglans	TRSH		3.98
Tarasov_a738	Taxodiaceae	Juniperus-type	TRSH		14.07
Tarasov_a738	Larix	Larix/Pseudotsuga	TRSH		4.28
Tarasov_a738	Picea	Picea	TRSH		0.61
Tarasov_a738	Pinus	Pinus	TRSH		20.8
Tarasov_a738	Quercus deciduous	Quercus robur-type	TRSH		10.7
Tarasov_a738	Salix	Salix	TRSH		2.45
Tarasov_a738	Tilia	Tilia	TRSH		0.31
Tarasov_a738	Tsuga	Tsuga	TRSH		6.12
Tarasov_a738	Ulmus	Ulmus/Zelkova	TRSH		0.92
