samplename	original_varname	acc_varname	groupid	count	percentage	notes
Svobodova_c1	Abies	Abies	TRSH	2	0.45248869	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Svobodova_c1	Acer	Acer campestre-type	TRSH	1	0.22624434	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Svobodova_c1	Alnus	Alnus	TRSH	15	3.3936652	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Svobodova_c1	Betula	Betula	TRSH	24	5.4298643	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Svobodova_c1	Calluna	Calluna vulgaris	TRSH	1	0.22624434	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Svobodova_c1	Carpinus	Carpinus betulus	TRSH	1	0.22624434	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Svobodova_c1	Corylus	Corylus	TRSH	1	0.22624434	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Svobodova_c1	Fagus	Fagus	TRSH	5	1.1312217	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Svobodova_c1	Fraxinus	Fraxinus	TRSH	1	0.22624434	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Svobodova_c1	Juniperus	Juniperus-type	TRSH	1	0.22624434	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Svobodova_c1	Picea	Picea	TRSH	20	4.5248869	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Svobodova_c1	Pinus	Pinus	TRSH	100	22.624434	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Svobodova_c1	Quercus	Quercus	TRSH	11	2.4886878	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Svobodova_c1	Rosaceae	Rosaceae	TRSH	1	0.22624434	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Svobodova_c1	Salix	Salix	TRSH	5	1.1312217	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Svobodova_c1	Tilia	Tilia	TRSH	1	0.22624434	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Svobodova_c1	Ulmus	Ulmus/Zelkova	TRSH	1	0.22624434	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Svobodova_c1	Umbellifereae	Apiaceae	HERB	2	0.45248869	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Svobodova_c1	C. Asteraceae	Asteraceae	HERB	2	0.45248869	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Svobodova_c1	Brassicaceae	Brassicaceae	HERB	1	0.22624434	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Svobodova_c1	Centaurea	Centaurea	HERB	1	0.22624434	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Svobodova_c1	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	4	0.90497738	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Svobodova_c1	Cyperaceae	Cyperaceae	HERB	159	35.972851	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Svobodova_c1	Filipendula	Filipendula	HERB	3	0.67873303	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Svobodova_c1	Melampyrum	Melampyrum	HERB	1	0.22624434	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Svobodova_c1	Pedicularis	Pedicularis	HERB	1	0.22624434	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Svobodova_c1	Plantago lanceolata	Plantago lanceolata-type	HERB	2	0.45248869	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Svobodova_c1	Plantago alpina	Plantago maritima-type	HERB	3	0.67873303	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Svobodova_c1	Plantago media	Plantago media	HERB	2	0.45248869	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Svobodova_c1	Poaceae	Poaceae	HERB	53	11.99095	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Svobodova_c1	Ranunculaceae	Ranunculaceae	HERB	3	0.67873303	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Svobodova_c1	Rumex	Rumex/Oxyria	HERB	2	0.45248869	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Svobodova_c1	Secale cereale	Secale cereale	HERB	10	2.2624434	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Svobodova_c1	Urtica	Urtica	HERB	2	0.45248869	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
