samplename	original_varname	acc_varname	groupid	count	percentage	notes
Salonen_a23	Alnus	Alnus	TRSH	34	6.8	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Salonen_a23	Betula	Betula	TRSH	264	52.8	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Salonen_a23	Ericaceae	Ericales (tetrad)	DWAR	7	1.4	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Salonen_a23	Juniperus	Juniperus communis-type	TRSH	2	0.4	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Salonen_a23	Picea	Picea	TRSH	17	3.4	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Salonen_a23	Pinus	Pinus	TRSH	48	9.6	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Salonen_a23	Salix	Salix	TRSH	6	1.2	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Salonen_a23	Ulmus	Ulmus/Zelkova	TRSH	1	0.2	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Salonen_a23	Vaccinium	Vaccinium	DWAR	1	0.2	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Salonen_a23	Artemisia	Artemisia	HERB	7	1.4	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Salonen_a23	Lactucae	Asteraceae subf. Cichorioideae	HERB	2	0.4	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Salonen_a23	Brassicaceae	Brassicaceae	HERB	1	0.2	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Salonen_a23	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	1	0.2	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Salonen_a23	Cyperaceae	Cyperaceae	HERB	55	11	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Salonen_a23	Filipendula	Filipendula	HERB	2	0.4	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Salonen_a23	Graminae	Poaceae	HERB	23	4.6	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Salonen_a23	Potentilla	Potentilla palustris	HERB	2	0.4	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Salonen_a23	Rubiaceae	Rubiaceae	HERB	1	0.2	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Salonen_a23	Rubus chameomorus	Rubus chamaemorus	HERB	1	0.2	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Salonen_a23	Dryopteris type	Dryopteris-type	VACR	14	2.8	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Salonen_a23	Equisetum	Equisetum	VACR	6	1.2	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Salonen_a23	Lycopodium undiff	Lycopodium	VACR	4	0.8	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Salonen_a23	Lycopodium annotinum	Lycopodium annotinum-type	VACR	1	0.2	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Salonen_a23	Sphagnum	Sphagnum	NOPO	43		GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Salonen_a23	Tilletia sphagnii	Tilletia sphagni	FUNG	2		GroupID taken from POLNET. Only one taxon matched that acc_varname.
