samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a178	Alnus	Alnus	TRSH	9.58	9.58	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a178	Betula	Betula	TRSH	2.13	2.13	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a178	Corylus	Corylus	TRSH	1.06	1.06	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a178	Cryptomeria	Cryptomeria-type	TRSH	3.19	3.19	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a178	Fagus	Fagus	TRSH	44.68	44.68	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a178	Ilex	Ilex	TRSH	8.51	8.51	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a178	Juglans	Juglans	TRSH	1.06	1.06	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a178	Pinus	Pinus	TRSH	12.77	12.77	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a178	Quercus deciduous	Quercus robur-type	TRSH	14.89	14.89	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a178	Ulmus	Ulmus/Zelkova	TRSH	2.13	2.13	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
