samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Remazani_a19	5	664	5	Alnus	Alnus	TRSH
Remazani_a19	186	771	16	Carpinus type	Carpinus betulus	TRSH
Remazani_a19	187	1	187	Tilia	Tilia	TRSH
Remazani_a19	188	2	188	Buxus	Buxus	TRSH
Remazani_a19	154	4	154	Ulmus	Ulmus/Zelkova	TRSH
Remazani_a19	189	27	189	Quercus	Quercus	TRSH
Remazani_a19	190	1	190	Fraxinus	Fraxinus	TRSH
Remazani_a19	191	6	191	Pterocarya fraxinifolia type	Pterocarya	TRSH
Remazani_a19	192	18	42	Fagus	Fagus	TRSH
Remazani_a19	193	93	193	Parrotia persica	Parrotia persica	TRSH
Remazani_a19	7	13	7	Artemisia	Artemisia	HERB
Remazani_a19	75	3	75	Pinus	Pinus	TRSH
Remazani_a19	196	1	196	Diospyros	Diospyros	TRSH
Remazani_a19	203	3	203	Juniperus type	Juniperus-type	TRSH
Remazani_a19	204	32	51	Hedera helix type	Hedera	TRSH
Remazani_a19	208	6	55	Ilex type	Ilex	TRSH
Remazani_a19	209	2	209	Viscum	Viscum	TRSH
Remazani_a19	11	1	11	Aster type	Aster-type	HERB
Remazani_a19	180	1	180	Pteridium aquilinum	Pteridium aquilinum	VACR
Remazani_a19	212	14	24	Chenopodiaceae and Amaranthaceae	Chenopodiaceae/Amaranthaceae	HERB
Remazani_a19	213	2	213	Polystichum type	Polystichum-type	VACR
Remazani_a19	217	3	217	Pteris cretica R	Pteris cretica	VACR
Remazani_a19	244	2	244	Stahhys sylvatica type	Galeopsis-type	HERB
Remazani_a19	249	5	80	Wild grass group	Poaceae	HERB
Remazani_a19	250	1	95	Rumex acetosa type	Rumex acetosa-type	HERB
Remazani_a19	254	1	254	Sparganium erectum type	Sparganium erectum	HELO
Remazani_a19	258	1	258	Hordeum group	Hordeum-type	HERB
Remazani_a19	261	1	261	Hornungia type	Hornungia-type	HERB
Remazani_a19	271	1	18	Caryophyllaceae undiff. type	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Remazani_a19	273	2	6	Umbelliferae  undiff. type	Apiaceae	HERB
Remazani_a19	275	2	146	Monolete spore without perine	Monolete fern spores	VACR
Remazani_a19	276	1	146	Monolete spore with perine	Monolete fern spores	VACR
Remazani_a19	281	1	146	Monocolpate verrucate	Monolete fern spores	VACR
Remazani_a19	301	408	177	Ideterminable grains	Indeterminable: unknown	INUN
Remazani_a19	306	223	306	Type 44: Ustulina deusta	Ustulina deusta	FUNG
Remazani_a19	307	114	307	Type 503	Type 503	INUN
Remazani_a19	309	1	309	Arcella discoides C	Arcella discoides	RHIZ
Remazani_a19	194	1	194	Juglans regia type	Juglans regia	TRSH
Remazani_a19	195	13	2	Acer campestre type	Acer campestre-type	TRSH
Remazani_a19	266	1	25	Lactuceae undiff.  type	Asteraceae subf. Cichorioideae	HERB
Remazani_a19	284	1	2	Acer campestre type clumps of two	Acer campestre-type	TRSH
Remazani_a19	286	2	16	Carpinus clumps	Carpinus betulus	TRSH
Remazani_a19	272	1	92	Rosaceae  undiff.  type	Rosaceae	TRSH
Remazani_a19	245	1	93	Galium type	Rubiaceae	HERB
