samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a489	Abies	Abies	TRSH	0.93	0.93	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a489	Alnus	Alnus	TRSH	12.43	12.43	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a489	Betula	Betula	TRSH	9.28	9.28	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a489	Corylus	Corylus	TRSH	0.37	0.37	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a489	Picea	Picea	TRSH	9.46	9.46	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a489	Pinus	Pinus	TRSH	56.77	56.77	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a489	Quercus deciduous	Quercus robur-type	TRSH	6.12	6.12	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a489	Salix	Salix	TRSH	0.37	0.37	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a489	Tilia	Tilia	TRSH	2.23	2.23	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a489	Ulmus	Ulmus/Zelkova	TRSH	2.04	2.04	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
