samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a185	Acer	Acer campestre-type	TRSH	0.76	0.76	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a185	Aesculus	Aesculus	TRSH	0.76	0.76	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Tarasov_a185	Alnus	Alnus	TRSH	30.53	30.53	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a185	Betula	Betula	TRSH	4.58	4.58	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a185	Cryptomeria	Cryptomeria-type	TRSH	31.3	31.3	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a185	Fagus	Fagus	TRSH	4.58	4.58	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a185	Juglans	Juglans	TRSH	2.29	2.29	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a185	Taxodiaceae	Juniperus-type	TRSH	0.76	0.76	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a185	Pinus	Pinus	TRSH	19.86	19.86	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a185	Ulmus	Ulmus/Zelkova	TRSH	4.58	4.58	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
