samplename	original_varname	acc_varname	groupid	count	percentage	notes
Lopatina_a13	Duschekia	Alnus viridis	TRSH	3	1.5151515	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lopatina_a13	Betula sect. Nanae	Betula nana-type	DWAR	20	10.10101	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lopatina_a13	Betula sect. Albae	Betula pubescens-type	TRSH	24	12.121212	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lopatina_a13	Ericaceae	Ericales (tetrad)	DWAR	53	26.767677	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lopatina_a13	Pinus s/g Diploxylon	Pinus sylvestris-type	TRSH	3	1.5151515	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lopatina_a13	Salix	Salix	TRSH	8	4.040404	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lopatina_a13	Artemisia	Artemisia	HERB	3	1.5151515	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Lopatina_a13	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	1	0.50505051	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lopatina_a13	Poaceae	Poaceae	HERB	71	35.858586	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Lopatina_a13	Bryales	Bryophyte spores	BRYO	11	5.5555556	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lopatina_a13	Lycopodium	Lycopodium	VACR	1	0.50505051	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lopatina_a13	Sphagnum	Sphagnum	NOPO	2		GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
