samplename	original_varname	acc_varname	groupid	count	percentage	notes
Lazarova_a10	Abies	Abies	TRSH	3	0.084697911	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lazarova_a10	Alnus	Alnus	TRSH	5	0.14116318	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lazarova_a10	Betula	Betula	TRSH	27	0.7622812	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lazarova_a10	Bruckenthalia	Bruckenthalia spiculifolia	DWAR	3	0.084697911	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lazarova_a10	Carpinus betulus	Carpinus betulus	TRSH	13	0.36702428	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lazarova_a10	Cornus mas	Cornus mas	TRSH	1	0.028232637	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lazarova_a10	Corylus	Corylus	TRSH	28	0.79051383	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lazarova_a10	Fagus	Fagus	TRSH	56	1.5810277	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lazarova_a10	Fraxinus excelsior-type	Fraxinus excelsior-type	TRSH	3	0.084697911	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lazarova_a10	Juglans	Juglans	TRSH	2	0.056465274	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lazarova_a10	Carpinus orientalis/Ostrya	Ostrya/Carpinus orientalis	TRSH	15	0.42348955	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lazarova_a10	Picea	Picea	TRSH	230	6.4935065	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lazarova_a10	Pinus diploxylon-type	Pinus sylvestris-type	TRSH	2990	84.415584	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lazarova_a10	Platanus	Platanus	TRSH	4	0.11293055	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lazarova_a10	Quercus	Quercus	TRSH	25	0.70581592	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lazarova_a10	Rosaceae	Rosaceae	TRSH	7	0.19762846	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Lazarova_a10	Sambucus	Sambucus	TRSH	2	0.056465274	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lazarova_a10	Ulmus	Ulmus/Zelkova	TRSH	2	0.056465274	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lazarova_a10	Vaccinium	Vaccinium	DWAR	9	0.25409373	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lazarova_a10	Viburnum/Euonymus	Viburnum/Euonymus	TRSH	4	0.11293055	GroupID taken from spreadsheet
Lazarova_a10	Apiaceae	Apiaceae	HERB	5	0.14116318	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Lazarova_a10	Artemisia	Artemisia	HERB	6	0.16939582	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Lazarova_a10	Achillea/Aster-type	Asteraceae subf. Asteroideae	HERB	7	0.19762846	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Lazarova_a10	Brassicaceae	Brassicaceae	HERB	4	0.11293055	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Lazarova_a10	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	3	0.084697911	GroupID taken from POLNET. Only one taxon matched that acc_varname.
