samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a71	Alnus	Alnus	TRSH	2.27	2.27	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a71	Betula	Betula	TRSH	1.14	1.14	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a71	Carpinus	Carpinus betulus	TRSH	3.41	3.41	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a71	Castanopsis	Castanopsis	TRSH	1.14	1.14	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a71	Cryptomeria	Cryptomeria-type	TRSH	17.05	17.05	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a71	Fagus	Fagus	TRSH	3.41	3.41	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a71	Ilex	Ilex	TRSH	5.68	5.68	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a71	Pinus	Pinus	TRSH	45.44	45.44	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a71	Quercus deciduous	Quercus robur-type	TRSH	15.91	15.91	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a71	Ulmus	Ulmus/Zelkova	TRSH	4.55	4.55	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
